Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
[].company_partnership_stakes[].name,The name of the entity that this fiscal entity.,Empresa de Prueba,string,,Yes,No,,
[].company_partnership_stakes[].document_id_type,"The type of document ID of the business. For Chile, this will be always set to `RUT`.",RUT,string,,Yes,No,RUT,
[].company_partnership_stakes[].document_id_number,"The document ID number of the business. For Chile, this will be the RUT number.",12345678-9,string,,Yes,No,,
[].company_partnership_stakes[].inactive,Indicates whether the business is currently active.,False,boolean,,Yes,No,,
[].company_partnership_stakes[].start_date,"The date that the company started holding equity in the fiscal entity, in `YYYY-MM-DD` format.",24-09-2010,string,date,Yes,No,,
[].company_partnership_stakes[].end_date,"The date that the company holder ceased holding equity in the fiscal entity, in `YYYY-MM-DD` format. If the equity holder is still holding equity in the fiscal entity, this field will return `null`.",,string,date,No,Yes,,
[].company_partnership_stakes[].capital_contributed,The amount of capital contributed by the company.,1000000.02,number,float,Yes,No,,"^\d{1,15}\.\d{2,4}$"
[].company_partnership_stakes[].capital_contribution_outstanding,The amount of capital contribution outstanding by the company.,3750.02,number,float,Yes,No,,"^\d{1,15}\.\d{2,4}$"
[].company_partnership_stakes[].ownership_share,The percentage of ownership share of the company.,25.25,number,float,Yes,No,,"^\d{1,15}\.\d{2,4}$"
[].company_partnership_stakes[].profit_share,The percentage of profit share of the company.,31.25,number,float,Yes,No,,"^\d{1,15}\.\d{2,4}$"
[].regimes,A list of tax regimes for the fiscal entity.,,array,,No,Yes,,
[].regimes[].type,"The tax regime type, as defined by the Servicio de Impuestos Internos (SII).",MICRO EMPRESA,string,,Yes,No,,
[].regimes[].start_date,"The date that the fiscal entity started this tax regime, in `YYYY-MM-DD` format.",2023-01-01,string,date,Yes,No,,
[].authorized_tax_documents,A list of authorized tax documents for the fiscal entity.,,array,,No,Yes,,
[].authorized_tax_documents[].type,"The type of authorized tax document, as defined by the Servicio de Impuestos Internos (SII).
",CONTABILIDAD EN HOJAS SUELTAS CON NRO.UN,string,,Yes,No,,
[].authorized_tax_documents[].document_limit,"The maximum number of documents that can be issued under this authorization.
",2000,integer,,Yes,No,,
[].authorized_tax_documents[].authorization_date,"The date that the tax document and limit were established, in `YYYY-MM-DD` format.
",2010-18-11,string,date,Yes,No,,
[].property_tax_liabilities,A list of tax liabilities of a property that the entity is associated with.,,array,,No,Yes,,
[].property_tax_liabilities[].property_id,"The unique identifier of the property, according to the Servicio de Impuestos Internos (SII).
",12345,string,,Yes,No,,
[].property_tax_liabilities[].district,"The district where the property is located.
",NUNAO,string,,Yes,No,,
[].property_tax_liabilities[].address,"The address of the property.
",123 Example Street,string,,Yes,No,,
[].property_tax_liabilities[].type,"The type of property associated with the tax liability.
",HABITACIONAL,string,,Yes,No,,
[].property_tax_liabilities[].overdue_tax_payments,"A list of overdue tax payments for the property.
",,array,,Yes,No,,
[].property_tax_liabilities[].overdue_tax_payments[].year,"The year for which the tax payment is overdue.
",2023,integer,,Yes,No,,
[].property_tax_liabilities[].overdue_tax_payments[].installment,"The instalment number of the overdue tax payment.
",1,integer,,Yes,No,,
[].property_tax_liabilities[].overdue_tax_payments[].due_date,"The due date of the overdue tax payment, in `YYYY-MM-DD` format.
",2023-04-30,string,date,Yes,No,,
[].property_tax_liabilities[].overdue_tax_payments[].amount_due,"The amount due for the overdue tax payment.
",19.864,number,float,Yes,No,,
[].property_tax_liabilities[].scheduled_tax_payments,"A list of scheduled tax payments for the property.
",,array,,Yes,No,,
[].property_tax_liabilities[].scheduled_tax_payments[].year,"The year for which the tax payment is scheduled.
",2023,integer,,Yes,No,,
[].property_tax_liabilities[].scheduled_tax_payments[].installment,"The instalment number of the scheduled tax payment.
",1,integer,,Yes,No,,
[].property_tax_liabilities[].scheduled_tax_payments[].due_date,"The due date of the scheduled tax payment, in `YYYY-MM-DD` format.
",2023-04-30,string,date,Yes,No,,
[].property_tax_liabilities[].scheduled_tax_payments[].amount_due,"The amount due for the scheduled tax payment.
",19.864,number,float,Yes,No,,
[].fiscal_office,"Details regarding fiscal office where the fiscal entity is registered.
",,object,,No,No,,
[].fiscal_office.name,"The name of the fiscal office where the fiscal entity is registered.
",VIÑA DEL MAR,string,,Yes,No,,
[].fiscal_office.address,"The address of the fiscal office where the fiscal entity is registered.
","ARLEGUI 525, VIÑA DEL MAR",string,,Yes,No,,
