Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
employment_records[].employment_status_updates[].event,"For IMSS Mexico, this is the event that caused the change in employment status or salary. We return one of the following values:
  
  - `DISMISSED_RESIGNED`: The employee was either dismissed or resigned.
  - `SALARY_MODIFICATION`: The employee received a salary modification (increase or decrease).
  - `HIRED`: The employee was hired.
  - `VOLUNTARY_CONTRIBUTION`: The employee made a voluntary contribution to IMSS.
  - `ABSENCE`: The employee was on absent (such as on vacation).
  - `SICK_LEAVE`: The employee was on sick leave.

For ISSSTE Mexico, this is the information source regarding the change in employment status or salary. We return one of the following values:

  - `NORMAL`: Indicates that the information was received from the **Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado (ISSSTE)**.
  - `BDUTA_CERTIFICATE`: Indicates that the information was received from the central database, **Base de Datos Única de Trabajadores Activos (BDUTA)**.
  - `DYE_CERTIFICATE`: Indicates that the information was received from an affiliate institution, **Dependencia y Entidad (DYE)**.
  
",HIRED,string,,No,Yes,"DISMISSED_RESIGNED, SALARY_MODIFICATION, HIRED, VOLUNTARY_CONTRIBUTION, ABSENCE, SICK_LEAVE, NORMAL, BDUTA_CERTIFICATE, DYE_CERTIFICATE",
employment_records[].employment_status_updates[].base_salary,"The base salary of the individual, current as of the `update_date`.

  - For IMSS Mexico, this value is calculated including the perks that the individual is entitled to throughout the year.
  - For ISSSTE Mexico, this value is calculated excluding the individual's perks.
",1033.09,number,float,No,No,,
employment_records[].employment_status_updates[].update_date,"The date that the employment event occurred, in `YYYY-MM-DD` format.
",2021-09-01,string,date,No,No,,
employment_scores,"An array of `employment_record` scores. Each score provides an insight into employability and income generation potential in a given period.

> **Note 1**: This field is only available for links created with Mexico's IMSS. For other institutions, this field will return `null`.

> **Note 2**: This field will return `null` for employment records retrieved before 16-04-2024. For employment records generated before 16-04-2024, you'll need to make a new POST request to retrieve employment records to calculate the scores.
","[{""score"": 722, ""period"": 3, ""version"": ""1.0.0""}, {""score"": 612, ""period"": 6, ""version"": ""1.0.0""}, {""score"": 570, ""period"": 12, ""version"": ""1.0.0""}]",array,,No,Yes,,
employment_scores[].score,"A score between 300 and 900 that provides an insight into employability and income generation potential.

- A low score (closer to 300) could indicate lower predicted employability and income generation potential, suggesting potential challenges in securing employment or achieving higher income levels in the future.
- A high score (closer to 900) could suggest a greater likelihood of securing employment and generating higher income levels.

The score can return `null` if the individual has no employment history.
",612,integer,,No,Yes,,
employment_scores[].period,"The number of months (in the future) that the score is calculated for.

For example, a period of `6` indicates that the score is calculated for the next `6` months.

> **Note**: At present Belvo calculates the score for 3, 6, and 12 months.
",6,integer,,No,No,,
employment_scores[].version,The version of our employment score model used to perform the calculation.,1.0.0,string,,No,No,,
files,Additional PDF binary files relating to the individual's employment.,,array,,No,Yes,,
files[].type,"The title of the document.
",ReporteSemanasCotizadas_190123,string,,No,No,,
files[].value,"The PDF binary of the file (as a string).

> **Note**: In our sandbox environment, this field will return `null`.
",=PDF_BINARY=,string,,No,Yes,,
