Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
employment_records[].employer_id,"El ID oficial del empleador, según el país.

>**Nota**: Para ISSSTE México, este valor devolverá `null`.",780-BAT-88769-CDMX,string,,No,Yes,,
employment_records[].start_date,"Fecha de inicio del empleo, en formato `YYYY-MM-DD`.",2019-10-10,string,date,No,No,,
employment_records[].end_date,"Fecha en que finalizó el empleo, en formato `YYYY-MM-DD`.

>**Nota**: Este campo devolverá `null` para el empleo actual del usuario.",2019-12-31,string,date,No,Yes,,
employment_records[].weeks_employed,Número de semanas que el individuo estuvo empleado.,12,integer,int32,No,No,,
employment_records[].state,"En qué estado geográfico estaba empleado el individuo, según el país.

>**Nota**: Para ISSSTE México, este valor devolverá `null`.",DISTRITO FEDERAL,string,,No,Yes,,
employment_records[].most_recent_base_salary,"El salario base más reciente que la persona ganó.

- Para el IMSS México, este valor se calcula incluyendo las prestaciones a las que la persona tiene derecho durante todo el año.
- Para el ISSSTE México, este valor se calcula dividiendo `monthly_salary` entre 30 (días) y excluye las prestaciones de la persona.",762.54,number,float,No,No,,
employment_records[].monthly_salary,"El salario mensual del individuo, incluyendo cualquier beneficio adicional.

- Para IMSS México, este valor se calcula incluyendo los beneficios a los que el individuo tiene derecho a lo largo del año.
- Para ISSSTE México, este valor se calcula excluyendo los beneficios.",,number,float,No,No,,
employment_records[].currency,El código de moneda de tres letras en el que se paga el salario.,MXN,string,,No,No,,
employment_records[].employment_status_updates,Detalles sobre cualquier cambio de empleo del individuo.,,array,,No,Yes,,
employment_records[].employment_status_updates[].event,"Para el IMSS en México, este es el evento que causó el cambio en el estado de empleo o salario. Devolvemos uno de los siguientes valores:

  - `DISMISSED_RESIGNED`: El empleado fue despedido o renunció.
  - `SALARY_MODIFICATION`: El empleado recibió una modificación salarial (aumento o disminución).
  - `HIRED`: El empleado fue contratado.
  - `VOLUNTARY_CONTRIBUTION`: El empleado realizó una contribución voluntaria al IMSS.
  - `ABSENCE`: El empleado estuvo ausente (como por vacaciones).
  - `SICK_LEAVE`: El empleado estuvo de baja por enfermedad.

Para el ISSSTE en México, esta es la fuente de información respecto al cambio en el estado de empleo o salario. Devolvemos uno de los siguientes valores:

  - `NORMAL`: Indica que la información fue recibida del **Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado (ISSSTE)**.
  - `BDUTA_CERTIFICATE`: Indica que la información fue recibida de la base de datos central, **Base de Datos Única de Trabajadores Activos (BDUTA)**.
  - `DYE_CERTIFICATE`: Indica que la información fue recibida de una institución afiliada, **Dependencia y Entidad (DYE)**.",HIRED,string,,No,Yes,"DISMISSED_RESIGNED, SALARY_MODIFICATION, HIRED, VOLUNTARY_CONTRIBUTION, ABSENCE, SICK_LEAVE, NORMAL, BDUTA_CERTIFICATE, DYE_CERTIFICATE",
employment_records[].employment_status_updates[].base_salary,"El salario base del individuo, vigente a partir de la `update_date`.

  - Para IMSS México, este valor se calcula incluyendo las prestaciones a las que el individuo tiene derecho durante todo el año.
  - Para ISSSTE México, este valor se calcula excluyendo las prestaciones del individuo.",1033.09,number,float,No,No,,
employment_records[].employment_status_updates[].update_date,"La fecha en que ocurrió el evento de empleo, en formato `YYYY-MM-DD`.",2021-09-01,string,date,No,No,,
employment_scores,"Un array de puntuaciones de `employment_record`. Cada puntuación proporciona una visión sobre la empleabilidad y el potencial de generación de ingresos en un período determinado.

> **Nota 1**: Este campo solo está disponible para enlaces creados con el IMSS de México. Para otras instituciones, este campo devolverá `null`.

> **Nota 2**: Este campo devolverá `null` para los registros de empleo recuperados antes del 16-04-2024. Para los registros de empleo generados antes del 16-04-2024, necesitarás hacer una nueva solicitud POST para recuperar los registros de empleo y calcular las puntuaciones.","[{""score"": 722, ""period"": 3, ""version"": ""1.0.0""}, {""score"": 612, ""period"": 6, ""version"": ""1.0.0""}, {""score"": 570, ""period"": 12, ""version"": ""1.0.0""}]",array,,No,Yes,,
employment_scores[].score,"Una puntuación entre 300 y 900 que proporciona una visión sobre la empleabilidad y el potencial de generación de ingresos.

- Una puntuación baja (más cercana a 300) podría indicar una menor empleabilidad y potencial de generación de ingresos, sugiriendo posibles desafíos para asegurar empleo o alcanzar niveles de ingresos más altos en el futuro.
- Una puntuación alta (más cercana a 900) podría sugerir una mayor probabilidad de asegurar empleo y generar niveles de ingresos más altos.

La puntuación puede devolver `null` si el individuo no tiene historial laboral.",612,integer,,No,Yes,,
employment_scores[].period,"El número de meses (en el futuro) para los cuales se calcula la puntuación.

Por ejemplo, un período de `6` indica que la puntuación se calcula para los próximos `6` meses.

> **Nota**: Actualmente, Belvo calcula la puntuación para 3, 6 y 12 meses.",6,integer,,No,No,,
employment_scores[].version,La versión de nuestro modelo de puntuación de empleo utilizada para realizar el cálculo.,1.0.0,string,,No,No,,
files,Archivos binarios PDF adicionales relacionados con el empleo del individuo.,,array,,No,Yes,,
files[].type,El título del documento.,ReporteSemanasCotizadas_190123,string,,No,No,,
files[].value,"El binario PDF del archivo (como una cadena).

> **Nota**: En nuestro entorno sandbox, este campo devolverá `null`.",=PDF_BINARY=,string,,No,Yes,,
