Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
[].account.loan_data.last_payment_date,"*Este campo ha sido desaprobado. Para obtener más información sobre Belvo y la desaprobación, consulta nuestra explicación de campos desaprobados.*

La fecha en que se realizó el último pago del préstamo, en formato `YYYY-MM-DD`.",,string,,No,Yes,,
[].account.loan_data.last_period_balance,"*Este campo ha quedado obsoleto. Para obtener más información sobre Belvo y la obsolescencia, consulte nuestra explicación de Campos obsoletos.*

Por favor, consulte `outstanding_balance` en su lugar.",,number,,No,Yes,,
[].account.loan_data.limit_day,"*Este campo ha quedado obsoleto. Para obtener más información sobre Belvo y la obsolescencia, consulte nuestra explicación de campos obsoletos.*

Por favor, consulte `payment_day` en su lugar.",,string,,No,Yes,,
[].account.loan_data.loan_type,"El tipo de préstamo, según la institución.",Consignado,string,,No,Yes,,
[].account.loan_data.monthly_payment,"El pago mensual recurrente, si corresponde.",1000,number,float,Yes,Yes,,
[].account.loan_data.next_payment_date,"*Este campo ha sido desaprobado. Para obtener más información sobre Belvo y la desaprobación, consulte nuestra explicación de Campos desaprobados.*

Por favor, use `payment_day` en su lugar, en formato `YYYY-MM-DD`.",,string,,No,Yes,,
[].account.loan_data.no_interest_payment,"*Este campo ha sido desaprobado. Para obtener más información sobre Belvo y la desaprobación, consulte nuestra explicación de campos desaprobados.*

La cantidad mínima requerida para pagar y evitar generar intereses.",,number,,No,Yes,,
[].account.loan_data.number_of_installments_outstanding,El número de cuotas restantes por pagar.,48,integer,int32,No,Yes,,
[].account.loan_data.number_of_installments_total,El número total de cuotas necesarias para pagar el préstamo.,60,integer,int32,No,Yes,,
[].account.loan_data.outstanding_balance,"El monto restante a pagar en total, incluidos los intereses.",182000,number,float,Yes,Yes,,
[].account.loan_data.outstanding_principal,"Monto pendiente del préstamo, es decir, cuánto queda por pagar del principal (sin incluir intereses).",142023,number,float,No,Yes,,
[].account.loan_data.payment_day,El día del mes en el que el propietario necesita pagar el préstamo (`DD`).,27,string,,No,Yes,,
[].account.loan_data.principal,Monto total del préstamo (la cantidad que el usuario recibe).,192000,number,float,Yes,Yes,,
[].account.name,"El nombre de la cuenta, tal como lo proporciona la institución.",Cuenta Perfiles- M.N. - MXN-666,string,,Yes,Yes,,
[].account.number,"El número de cuenta, según lo designado por la institución.",4057068115181,string,,Yes,Yes,,
[].account.public_identification_name,"El nombre público para el tipo de identificación. Por ejemplo: `""CLABE""`.

ℹ️ Para cuentas de ahorro y cheques en 🇧🇷 Brasil, este campo será `AGENCY/ACCOUNT`.",CLABE,string,,Yes,Yes,,
[].account.public_identification_value,"El valor para el `public_identification_name`.

ℹ️ Para cuentas de ahorro y corrientes en 🇧🇷 Brasil, este campo será el número de agencia y cuenta bancaria, separados por una barra. Por ejemplo: `0444/45722-0`.",150194683119900273,string,,Yes,Yes,,
[].account.type,"El tipo de cuenta, según lo designado por la institución.",Cuentas de efectivo,string,,Yes,Yes,,
[].average_transaction_amount,El monto promedio de la transacción del gasto recurrente.,32.9,number,float,Yes,No,,
[].category,"La categoría de transacción para el gasto recurrente. Para obtener más información sobre las categorías disponibles, consulte nuestra <a href=""https://developers.belvo.com/docs/banking#categorizing-transactions"" target=""_blank"">documentación de categorización de transacciones</a>.

- `Online Platforms & Leisure` (Netflix, Spotify, Membresías de gimnasio)
- `Bills & Utilities` (electricidad, teléfono, internet)
- `Credits & Loans` (adelantos en efectivo de tarjetas de crédito, préstamo estudiantil, arrendamiento de embarcaciones)
- `Insurance` (seguro de hogar, automóvil, y salud & vida)
- `Transport & Travel` (viaje en Uber, airbnb, estacionamiento)
- `Taxes` (tarifa de servicio, donación, impuestos judiciales)",Online Platforms & Leisure,string,,Yes,No,"Bills & Utilities, Credits & Loans, Insurance, Online Platforms & Leisure, Transport & Travel, Taxes",
[].days_since_last_transaction,"Número de días desde que ocurrió el último gasto recurrente.

Según la frecuencia, puedes inferir cuántos días faltan para que ocurra el próximo cargo.",5,integer,int32,Yes,No,,
[].frequency,"La frecuencia con la que ocurre este gasto recurrente.

ℹ️ **Nota:** Belvo solo identifica frecuencias `MONTHLY`.",MONTHLY,string,,Yes,No,MONTHLY,
[].id,Identificador único de Belvo para el elemento actual.,0d3ffb69-f83b-456e-ad8e-208d0998d71d,string,uuid,No,No,,
[].median_transaction_amount,El monto medio de la transacción del gasto recurrente.,32.9,number,float,Yes,No,,
[].name,"El nombre para el gasto recurrente.

ℹ️ **Nota**: Esta información se toma de la sección de descripción de una transacción y luego se normaliza para proporcionarte un nombre fácil de leer. Por lo tanto, a veces el nombre reflejará el comerciante al que se realiza el pago (por ejemplo, Netflix.com), mientras que para otros gastos recurrentes, podría ser algo como ""Pago mensual a John"".",Netflix,string,,Yes,Yes,,
[].payment_type,"El tipo de gasto recurrente. Devolvemos uno de los siguientes valores:

  - `SUBSCRIPTION`
  - `REGULAR`",SUBSCRIPTION,string,,Yes,Yes,"SUBSCRIPTION, REGULAR",
[].transactions,"Un array de objetos de transacción minificados se utiliza para evaluar el gasto recurrente. Si no se encuentran transacciones, devolvemos un array vacío.",,array,,Yes,No,,
[].transactions[].amount,El monto de la transacción.,2145.45,number,float,Yes,No,,
[].transactions[].description,"La descripción de la transacción proporcionada por la institución. Por lo general, este es el texto que el usuario final vería en el estado de cuenta bancario. La descripción puede ser una cadena vacía.

**Nota:** Para EYOD Risk Insights, la descripción es la que proporcionaste en la solicitud inicial.",Netflix.com/march,string,,Yes,Yes,,
[].transactions[].value_date,"La fecha en que ocurrió la transacción, en formato `YYYY-MM-DD`.",2019-10-23,string,date,Yes,No,,
