Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
[].additional_documents[].type,"El tipo de documento de identificación. Devolvemos uno de los siguientes valores:

  - `DRIVERS_LICENSE`
  - `PASSPORT`
  - `ID_CARD`
  - `FISCAL_ID`
  - `FOREIGNER_REGISTRATION_CARD`
  - `OTHER`
  - `null`",DRIVERS_LICENSE,string,,Yes,Yes,"DRIVERS_LICENSE, PASSPORT, ID_CARD, FISCAL_ID, FOREIGNER_REGISTRATION_CARD, OTHER, None",
[].additional_documents[].type_additional_info,"Información adicional sobre el tipo de documento.

> Nota: Para documentos de identificación empresarial, este campo debe devolver un valor de la red de finanzas abiertas de Brasil.",EIN,string,,Yes,Yes,,"^[\w\W\s]{0,70}$"
[].additional_documents[].number,"El número del documento de identificación.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",DL-7896829-7,string,,Yes,No,,"^[\w\W]{0,40}$"
[].additional_documents[].check_digit,"El dígito de verificación del documento de identificación.

> **Nota**: Este campo no es aplicable para documentos de identificación empresarial y devolverá `null`.",,string,,Yes,No,,"^[\w\W\s]{0,2}$"
[].additional_documents[].issue_date,"La fecha en que se emitió el documento de identificación, en formato `YYYY-MM-DD`.

> **Nota**: Este campo no es aplicable para documentos de identificación empresarial y devolverá `null`.",,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
[].additional_documents[].expiration_date,"La fecha de vencimiento del documento de identificación, en formato `YYYY-MM-DD`.",2019-01-01,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
[].additional_documents[].country_of_issuance,"El código de país de tres letras que emitió el documento (en formato ISO-3166 Alpha 3).

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",CAN,string,,Yes,Yes,,^(\w{3}){1}$
[].additional_documents[].additional_info,"Información adicional sobre el documento de identificación.

> **Nota**: Este campo no es aplicable para documentos de identificación empresarial y devolverá `null`.",,string,,Yes,Yes,,"^[\w\W\s]{0,100}$"
[].email,La dirección de correo electrónico registrada del propietario de la cuenta.,johndoe@belvo.com,string,email,Yes,Yes,,
[].emails,Lista adicional de correos electrónicos proporcionada por el propietario.,,array,,Yes,No,,
[].emails[].is_main,"Boolean para indicar si este es el correo electrónico principal del usuario.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",True,boolean,,Yes,No,,
[].emails[].email,"La dirección de correo electrónico del usuario.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",homen_morcego@gmail.com,string,,Yes,No,,"^[\w\W\s]{0,320}$"
[].address,La dirección registrada del propietario de las cuentas.,"Carrer de la Llacuna, 162, 08018 Barcelona",string,,Yes,Yes,,
[].addresses,Información detallada sobre las direcciones del propietario.,,array,,Yes,No,,
[].addresses[].is_main,"Boolean para indicar si esta es la dirección principal del usuario.

> **Non-nullable:** La red de finanzas abiertas de Brasil debe devolver un valor.",True,boolean,,Yes,No,,
[].addresses[].address,"La dirección del usuario.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.","Av Naburo Ykesaki, 1270",string,,Yes,No,,"^[\w\W\s]{0,150}$"
[].addresses[].additional_info,Información adicional sobre la dirección del usuario.,In between two palm trees,string,,Yes,Yes,,"^[\w\W\s]{0,150}$"
[].addresses[].district_name,El distrito de la dirección.,CENTRO,string,,Yes,Yes,,"^[\w\W\s]{0,50}$"
[].addresses[].town,"La ciudad del usuario.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",Brasilia,string,,Yes,No,,"^[\w\W\s]{0,50}$"
[].addresses[].town_code,"El código de siete dígitos para la ciudad, si corresponde.

Para Brasil, este es el código de ciudad del IBGE.",3550308,string,,Yes,Yes,,\d{7}$
[].addresses[].state,El estado en el que se encuentra la dirección.,SP,string,,Yes,Yes,,"^[\w\W\s]{0,2}$"
[].addresses[].postcode,"El código postal de la dirección.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",17500001,string,,Yes,No,,^\d{8}$
[].addresses[].country_name,"El nombre del país.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil.",Brasil,string,,Yes,No,,"^[\w\W\s]{0,80}$"
[].addresses[].country_code,El código de país de tres letras (cumple con ISO-3166 Alpha 3).,BRA,string,,Yes,Yes,,^([A-Z]{3})$
[].addresses[].latitude,La coordenada de latitud geográfica.,-23.5475000,string,,Yes,Yes,,"^-?\d{1,2}\.\d{1,9}$"
[].addresses[].longitude,La coordenada de longitud geográfica.,-46.6361100,string,,Yes,Yes,,"^-?\d{1,3}\.\d{1,8}$"
[].phone_number,El número de teléfono registrado del propietario de la cuenta.,+52-XXX-XXX-XXXX,string,,Yes,Yes,,
[].phone_numbers,Información detallada sobre los `phone_number`s del propietario.,,array,,Yes,No,,
[].phone_numbers[].is_main,"Boolean para indicar si este es el número de teléfono principal del usuario.

> **Non-nullable:** La red de finanzas abiertas de Brasil debe devolver un valor.",True,boolean,,Yes,No,,
[].phone_numbers[].type,"El tipo de número de teléfono. Devolvemos uno de los siguientes valores:

  - `LANDLINE`
  - `MOBILE`
  - `OTHER`
  - `null`",MOBILE,string,,Yes,Yes,"LANDLINE, MOBILE, OTHER, None",
[].phone_numbers[].additional_info,Información adicional sobre el número de teléfono.,This is their work mobile number.,string,,Yes,Yes,,"^[\w\W\s]{0,100}$"
[].phone_numbers[].number,"El número de teléfono (sin incluir los códigos de país, área o extensión).

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",29875132,string,,Yes,No,,"^([0-9]{8,11})$"
[].phone_numbers[].country_code,El código de marcación del país. Por ejemplo: `351` (sin `+`).,351,string,,Yes,Yes,,"^\d{1,4}$"
[].phone_numbers[].area_code,El código de marcación de área.,21,string,,Yes,Yes,,"^\d{1,2}$"
[].phone_numbers[].extension,El código de la extensión.,932,string,,Yes,Yes,,"^\d{1,5}$"
[].parties,"Información detallada sobre las partes autorizadas para actuar en nombre del propietario.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",,array,,Yes,No,,
[].parties[].person_type,"El tipo de persona que es parte propietaria de la cuenta. Devolvemos uno de los siguientes valores:

  - `INDIVIDUAL`
  - `COMPANY`",INDIVIDUAL,string,,Yes,Yes,"INDIVIDUAL, COMPANY",
[].parties[].type,"El tipo de acceso que el `person_type` tiene a la cuenta. Devolvemos uno de los siguientes valores:

- `MEMBER` indica que el `person_type` tiene acceso de lectura a la cuenta.
- `ADMINISTRATOR` indica que el `person_type` puede realizar todas las acciones para la cuenta (incluidas las transferencias).",MEMBER,string,,Yes,Yes,"MEMBER, ADMINISTRATOR",
[].parties[].display_name,"El nombre completo de la persona, tal como lo proporciona la institución. Solo aplicable si el `person_type` es `INDIVIDUAL`.",Jack Oswald White,string,,Yes,Yes,,"^[\w\W]{0,128}$"
[].parties[].social_name,"El nombre social del individuo, tal como es generalmente aceptado por el país. Solo aplicable si el `person_type` es `INDIVIDUAL`.",O Piadista,string,,Yes,Yes,,"^[\w\W]{0,128}$"
[].parties[].company_name,El nombre completo (oficial) del negocio. Solo aplicable si el `person_type` es `COMPANY`.,Wayne Enterprises,string,,No,Yes,,"^[\w\W]{0,128}$"
[].parties[].trade_name,El nombre comercial del negocio. Solo aplicable si el `person_type` es `COMPANY`.,WayneCorp,string,,Yes,Yes,,"^[\w\W]{0,128}$"
[].parties[].start_date,"La fecha en que la parte fue añadida a la cuenta, en formato `YYYY-MM-DD`.",2021-07-15,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
[].parties[].percentage_type,El interés de capital de la parte.,0.51,number,float,Yes,Yes,,^[01]\.\d{6}$
[].parties[].document_type,"El tipo de documento de identificación que la parte proporcionó al ser añadida a la cuenta. Devolvemos uno de los siguientes valores:

  - `CPF`
  - `CNPJ`
  - `OTHER_TRAVEL_DOCUMENT`
  - `PASSPORT`",CPF,string,,Yes,Yes,"CPF, CNPJ, OTHER_TRAVEL_DOCUMENT, PASSPORT",
[].parties[].document_number,"El número del documento de identificación.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",DL-7896829-7,string,,Yes,No,,"^[\w\W\s]{0,40}$"
[].parties[].document_issue_date,"La fecha en que se emitió el documento de identificación, en formato `YYYY-MM-DD`.",2019-01-01,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
[].parties[].document_expiration_date,"La fecha de vencimiento del documento de identificación, en formato `YYYY-MM-DD`.",2019-01-01,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
[].parties[].document_country,El código de país de tres letras que emitió el documento (en formato ISO-3166 Alpha 3).,CAN,string,,Yes,Yes,,^(\w{3}){1}$
[].parties[].document_additional_info,Información adicional sobre el documento.,Confirmed CPF with their driver's licence.,string,,Yes,Yes,,"^[\w\W\s]{0,100}$"
[].financial_profile,Información sobre el perfil financiero del individuo.,,object,,Yes,Yes,,
[].financial_profile.economic_activities,Detalles sobre las actividades económicas reportadas de la empresa.,,array,,Yes,No,,
[].financial_profile.economic_activities[].is_main,"Boolean para indicar si esta es la actividad económica principal del negocio.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `economic_activities` está disponible.",True,boolean,,Yes,No,,
[].financial_profile.economic_activities[].code,"El código de la actividad económica, según lo proporcionado por el país.

> **Non-nullable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `economic_activities` está disponible.",8599604,string,,Yes,No,,"^\d{2,7}$"
[].financial_profile.informed_revenue,Información sobre los ingresos reportados del negocio.,,object,,Yes,Yes,,
[].financial_profile.informed_revenue.frequency,"Indica con qué frecuencia la empresa declara sus ingresos. Devolvemos uno de los siguientes valores:

  - `DAILY`
  - `WEEKLY`
  - `FORTNIGHTLY`
  - `MONTHLY`
  - `BIMONTHLY`
  - `QUARTERLY`
  - `BIANNUALLY`
  - `ANNUALLY`
  - `OTHERS`
  - `null`",MONTHLY,string,,Yes,Yes,"DAILY, WEEKLY, FORTNIGHTLY, MONTHLY, BIMONTHLY, QUARTERLY, BIANNUALLY, ANNUALLY, OTHERS, None",
[].financial_profile.informed_revenue.frequency_additional_info,Información adicional sobre la frecuencia.,Recently switched from weekly to monthly.,string,,Yes,Yes,,[\w\W\s]*
[].financial_profile.informed_revenue.amount,"Los ingresos reportados del negocio.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `informed_revenue` está disponible.",45391.89,number,,Yes,No,,"^\d{1,15}\.\d{2,4}$"
[].financial_profile.informed_revenue.currency,"El código de moneda de tres letras (ISO-4217).

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `informed_revenue` está disponible.",BRL,string,,Yes,No,,^[A-Z]{3}$
[].financial_profile.informed_revenue.year,"El año en que se declaró por última vez el ingreso.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `informed_revenue` está disponible.",2022,integer,,Yes,No,,
[].financial_profile.patrimony,Información sobre los activos reportados del individuo.,,object,,Yes,Yes,,
[].financial_profile.patrimony.amount,"Los activos reportados del negocio.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `patrimony` está disponible.",45391.89,number,float,Yes,No,,"^\d{1,15}\.\d{2,4}$"
[].financial_profile.patrimony.currency,"El código de moneda de tres letras (ISO-4217).

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `patrimony` está disponible.",BRL,string,,Yes,No,,^[A-Z]{3}$
[].financial_profile.patrimony.date,"La fecha en la que se aplicaron los activos reportados, en formato `YYYY-MM-DD`.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `patrimony` está disponible.",2022-12-12,string,date,Yes,No,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
[].financial_relation,"Detalles sobre cualquier relación adicional que la empresa tenga con la institución (por ejemplo, otras cuentas o productos que tengan con la institución).",,object,,Yes,Yes,,
[].financial_relation.start_date,"La marca de tiempo ISO-8601 cuando comenzó la relación financiera entre la empresa y la institución.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",2021-05-21T08:30:00Z,string,date-time,Yes,No,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])T(?:[01]\d|2[0123]):(?:[012345]\d):(?:[012345]\d)Z$
[].financial_relation.product_services,"Una lista de productos que la empresa tiene con la institución.

> **No anulable:** La red de finanzas abiertas de Brasil debe devolver un valor.",,array,,Yes,No,,
[].financial_relation.procurators,Información sobre cualquier individuo o empresa que pueda actuar en nombre del propietario.,,array,,Yes,No,,
[].financial_relation.procurators[].type,"El tipo de representante que puede acceder y realizar cambios en la cuenta. Devolvemos uno de los siguientes valores:

  - `LEGAL_REPRESENTATIVE`
  - `ATTORNEY`
  - `null`",LEGAL_REPRESENTATIVE,string,,Yes,Yes,"LEGAL_REPRESENTATIVE, ATTORNEY, None",
[].financial_relation.procurators[].civil_name,"El nombre completo de los representantes.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `procurators` está disponible.",Alfred Thaddeus Pennyworth,string,,Yes,No,,^[\w\W]*$
[].financial_relation.procurators[].social_name,El nombre social de la persona.,Alfred Pennyworth,string,,Yes,Yes,,^[\w\W]*$
[].financial_relation.procurators[].document_number,"El número de documento del representante.

**Nota**: Para individuos, este es el número de CPF de Brasil. Para empresas, este es el número de CNPJ de Brasil.

> **Non-nullable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `procurators` está disponible.",73677831148,string,,Yes,No,,^\d{11}$
[].financial_relation.products,Detalles sobre cualquier producto adicional que la empresa tenga con la institución.,,array,,Yes,No,,
[].financial_relation.products[].type,"Los productos adicionales que el negocio tiene en la institución. Devolvemos uno de los siguientes valores:

  - `SAVINGS_ACCOUNT`
  - `CHECKING_ACCOUNT`
  - `null`",SAVINGS_ACCOUNT,string,,Yes,Yes,"SAVINGS_ACCOUNT, CHECKING_ACCOUNT, None",
[].financial_relation.products[].subtype,"El subtipo del producto que la empresa tiene en la institución.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `products` está disponible.",CONJUNTA_SIMPLES,string,,Yes,No,,
[].financial_relation.products[].agency,El código de sucursal donde se abrió el producto.,6272,string,,Yes,Yes,,"^\d{1,4}$"
[].financial_relation.products[].clearing_code,"El código de compensación bancaria para el producto.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `products` está disponible.",001,string,,Yes,No,,^\d{3}$
[].financial_relation.products[].number,"El número de cuenta del producto.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `products` está disponible.",24550245,string,,Yes,No,,"^\d{8,20}$"
[].financial_relation.products[].check_digit,"El dígito de control del número del producto.

> **No anulable:** Se debe devolver un valor por la red de finanzas abiertas de Brasil si el campo `products` está disponible.",7,string,,Yes,No,,"^[\w\W\s]{0,2}$"
