Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
purchase_invoice_details.vat_non_withheld,El monto del IVA que no fue retenido por el comprador.,8.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
purchase_invoice_details.tax_exempt_amount,La parte de la compra que está exenta de IVA.,33.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
purchase_invoice_details.credit_or_debit_note_on_purchase,Indica si la factura está vinculada con una nota de crédito o débito.,False,boolean,,No,Yes,,
purchase_invoice_details.tax_cigarettes_amount,El monto total de impuestos aplicado a los cigarrillos.,50.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
purchase_invoice_details.tax_cigar_amount,El monto total de impuestos aplicado a los cigarros.,51.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
purchase_invoice_details.tax_processed_tobacco_amount,El monto total de impuestos aplicado al tabaco procesado.,49.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
purchase_invoice_details.additional_tax_amount,El monto total del impuesto del impuesto adicional.,1005.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
purchase_invoice_details.additional_tax_rate,La tasa impositiva del impuesto adicional.,2.1,string,,No,Yes,,
purchase_invoice_details.additional_tax_code,El código fiscal para el impuesto adicional.,50993,integer,int32,No,Yes,,
sales_invoice_details,"Detalles sobre la factura de ventas. Si la factura es una factura de compra (`type` = `INFLOW`), este campo devolverá `null`.",,object,,No,Yes,,
sales_invoice_details.construction_sector_tax_credit,El monto del crédito fiscal aplicable para las empresas de construcción.,50000.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.tax_free_trade_zone_amount,Impuesto aplicable a las transacciones en zonas de libre comercio.,38490.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.container_deposit_guarantee,"Se refiere a depósitos o garantías sobre contenedores, si corresponde.",0.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.is_free_of_charge,"Indique si esta venta se realizó sin costo (por ejemplo, la factura es para material promocional, reabastecimientos periódicos gratuitos y similares).",False,boolean,,No,Yes,,
sales_invoice_details.periodic_billing_type,Marca si la factura es para servicios periódicos.,False,boolean,,No,Yes,,
sales_invoice_details.non_billable_amount,La parte de la transacción que no es facturable.,40.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.total_amount_for_period,"El monto total para un período específico, a menudo utilizado para la facturación periódica.",,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.domestic_transportation_amount,El monto total gastado en transporte doméstico.,67.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.international_transportation_amount,El monto total gastado en transporte internacional.,56.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.branch_code,El código de la sucursal fiscal donde se emitió la factura de venta.,76129014,integer,int32,No,Yes,,
sales_invoice_details.tax_exempt_amount,La parte de la venta que está exenta de IVA.,4000.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.credit_or_debit_note_on_purchase,Indica si la factura está vinculada con una nota de crédito o débito.,False,boolean,,No,Yes,,
sales_invoice_details.additional_tax_code,El código fiscal para el impuesto adicional.,50993,integer,,No,Yes,,
sales_invoice_details.additional_tax_rate,La tasa impositiva del impuesto adicional.,2.1,string,,No,Yes,,
sales_invoice_details.additional_tax_amount,El monto total del impuesto del impuesto adicional.,1005.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.vat_total_withheld,El total del IVA retenido.,33.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.vat_partially_withheld,El monto del IVA parcialmente retenido.,30.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.vat_non_withheld,El monto del IVA que no fue retenido.,40.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.vat_sales,El importe del IVA correspondiente a las ventas propias del vendedor.,100.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.vat_third_party,Importe del IVA relacionado con ventas de terceros si actúa como intermediario.,1000.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.vat_past_due,IVA que se contabiliza o paga después de la fecha de vencimiento.,31.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.invoice_settlement_sender_id,El RUT de la entidad que emitió la liquidación para la factura.,55524768-7,string,,No,Yes,,
sales_invoice_details.invoice_settlement_net_commission,El importe neto de la comisión en la liquidación de la factura.,54.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.invoice_settlement_exempt_commission,La parte de la comisión en la liquidación de la factura que está exenta de impuestos.,16.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.invoice_settlement_vat_commission,IVA cobrado sobre el monto de la comisión en la liquidación de la factura.,78.02,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
sales_invoice_details.reference_document_type,Indica el tipo de documento al que se refiere o está vinculado esta factura.,,string,,No,Yes,,
sales_invoice_details.reference_document_folio,El número de folio del documento referido.,,string,,No,Yes,,
sales_invoice_details.foreign_recipient_id,El número de identificación de un individuo extranjero.,JANM-7820234,string,,No,Yes,,
sales_invoice_details.foreign_recipient_nationality,La nacionalidad del individuo extranjero.,Peru,string,,No,Yes,,
summary_invoice_details,Detalles sobre el resumen de las facturas `BOLETA_ELECTRONICA` o `COMPROBANTE_PAGO`.,,object,,No,No,,
summary_invoice_details.month,"El año y mes de las facturas, en formato `YYYY-MM`.",2024-08,string,,No,No,,^\d{4}-\d{2}$
summary_invoice_details.updated_at,La marca de tiempo ISO-8601 de cuándo se actualizó por última vez la lista de facturas.,2024-09-02T15:23:47-03:00,string,date-time,No,No,,
summary_invoice_details.total_documents,El número total de facturas en el resumen.,23,integer,int32,No,No,,
summary_invoice_details.tax_exempt_amount,El valor total de la factura (de todas las facturas en el resumen) que está exento de IVA.,4000.02,number,float,No,No,,"^\d{1,15}\.\d{2,4}$"
