Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
[].balance_sheet.current_assets.inventory,"El valor total de los bienes disponibles para la venta, materias primas, trabajo en proceso y productos terminados.",65432,number,float,Yes,Yes,,
[].balance_sheet.current_assets.prepaid_expenses,"El monto pagado por adelantado por bienes o servicios que se recibirán en el futuro, como primas de seguro o alquiler.",14321,number,float,Yes,Yes,,
[].balance_sheet.current_assets.assets_available_for_sale,"El valor de los activos no corrientes que están disponibles para la venta pero aún no se han vendido, como equipos excedentes o propiedades.",54321,number,float,Yes,Yes,,
[].balance_sheet.current_assets.total,"La suma de todos los activos corrientes, que representa el valor total de los activos que se espera convertir en efectivo o utilizar dentro de un año.",372480,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets,"Los activos no corrientes de la empresa, que son inversiones a largo plazo o propiedades que no se convierten fácilmente en efectivo, para el año dado.",,object,,No,No,,
[].balance_sheet.non_current_assets.property_plant_and_equipment,"El valor total de los bienes inmuebles, planta y equipo propiedad de la empresa, incluyendo terrenos, edificios, maquinaria y vehículos, utilizados para operaciones a largo plazo.",1123456,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.long_term_accounts_receivable,"El monto adeudado por los clientes por ventas realizadas a crédito, que se espera recibir después de un año.",10987,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.prepayment_to_suppliers,"El monto pagado por adelantado a los proveedores por bienes o servicios que se recibirán en el futuro, que se espera utilizar a largo plazo.",5432,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.goodwill,"El valor de los activos intangibles que surgen de la adquisición de otras empresas, representando la prima pagada sobre el valor razonable de los activos netos adquiridos.",47654,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.intangible_assets,"El valor total de los activos intangibles propiedad de la empresa, como patentes, marcas registradas y derechos de autor, con vidas útiles que se extienden más allá de un año.",43210,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.investments_in_associates,"El valor de las inversiones en otras empresas en las que la compañía tiene una influencia significativa pero no control, típicamente representado por la propiedad del 20-50% de las acciones con derecho a voto del asociado.",65432,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.long_term_financial_instruments,"El valor de los instrumentos financieros que se espera mantener por más de un año, como bonos, debentures y préstamos a largo plazo.",32876,number,float,Yes,Yes,,
[].balance_sheet.non_current_assets.total,"La suma de todos los activos no corrientes, que representa el valor total de los activos que se espera utilizar o mantener por más de un año.",1346647,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities,"Los pasivos corrientes de la empresa, que se espera sean liquidados dentro del año dado.",,object,,No,No,,
[].balance_sheet.current_liabilities.bank_loans,"El monto total de los préstamos tomados de bancos o instituciones financieras, que se espera sean reembolsados dentro de un año.",49876,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.accounts_payable,"El monto adeudado a los proveedores por bienes o servicios comprados a crédito, que se espera pagar en un corto período.",103298,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.notes_payable,"El valor de los pagarés emitidos a proveedores u otros, prometiendo pagar una cantidad especificada en una fecha determinada.",25643,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.financial_instruments,"El valor de los instrumentos financieros que se espera sean liquidados en efectivo dentro de un año, como bonos, debentures y préstamos a corto plazo.",14321,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.other_creditors,"Los montos totales adeudados a varios otros acreedores, excluyendo cuentas y pagarés por pagar.",21987,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.income_tax_payable,"La cantidad de impuesto sobre la renta que se debe a las autoridades fiscales, que se espera pagar en un corto período.",12765,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.customer_advances,"El monto total recibido por adelantado de los clientes por bienes o servicios que se entregarán en el futuro, que se espera utilizar dentro de un año.",18765,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.provisions,"El monto estimado reservado para pasivos o pérdidas futuras, como garantías, reclamaciones legales o costos de reestructuración.",10987,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.taxes_payable,"El monto total de impuestos adeudados a las autoridades fiscales, que se espera pagar en un corto período.",5321,number,float,Yes,Yes,,
[].balance_sheet.current_liabilities.total,"La suma de todos los pasivos corrientes, que representa el valor total de las obligaciones que se espera liquidar dentro de un año.",260963,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities,"Los pasivos no corrientes de la empresa, que son obligaciones a largo plazo que no vencen dentro del año dado.",,object,,No,No,,
[].balance_sheet.non_current_liabilities.long_term_accounts_payable,"El monto adeudado a los proveedores por bienes o servicios comprados a crédito, que se espera pagar después de un año.",30876,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.long_term_financial_instruments,"El valor de los instrumentos financieros que se espera mantener por más de un año, como bonos, debentures y préstamos a largo plazo.",42310,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.deferred_revenue,"El monto recibido por adelantado de los clientes por bienes o servicios que se entregarán en el futuro, que se espera reconocer como ingresos a largo plazo (como el alquiler).",21987,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.contributions_for_future_capital_increases,"Las contribuciones totales recibidas de los accionistas u otros inversores para futuros aumentos de capital, que se espera sean utilizadas a largo plazo.",10987,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.deferred_income_tax,"La cantidad de impuesto sobre la renta que se difiere a períodos futuros, que se espera pagar después de un año.",26543,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.employee_benefits,"El monto total de los beneficios adeudados a los empleados, como pensiones, gratificaciones y otros beneficios posteriores al empleo, que se espera liquidar a largo plazo.",30218,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.long_term_provisions,"El monto estimado reservado para pasivos o pérdidas futuras, como garantías, reclamaciones legales o costos de reestructuración, que se espera liquidar después de un año.",15432,number,float,Yes,Yes,,
[].balance_sheet.non_current_liabilities.total,"La suma de todos los pasivos no corrientes, que representa el valor total de las obligaciones que se espera liquidar después de un año.",178353,number,float,Yes,Yes,,
[].balance_sheet.equity,"El patrimonio de la empresa, que representa el interés residual en los activos después de deducir los pasivos.",,object,,No,No,,
[].balance_sheet.equity.stockholders_equity,"El valor total de las acciones emitidas por la empresa, que representa el interés de propiedad de los accionistas en el negocio.",501234,number,float,Yes,Yes,,
[].balance_sheet.equity.retained_earnings,Las ganancias o pérdidas acumuladas de la empresa que no se han distribuido a los accionistas como dividendos.,202345,number,float,Yes,Yes,,
[].balance_sheet.equity.other_comprehensive_income,"Las ganancias o pérdidas que no se incluyen en el ingreso neto pero se reportan directamente en el patrimonio, como las ganancias no realizadas en inversiones o los ajustes por conversión de moneda extranjera.",10987,number,float,Yes,Yes,,
[].balance_sheet.equity.controlling_interest,"El interés de propiedad en la empresa que posee la entidad matriz o los accionistas mayoritarios, que representa la participación de control en el negocio.",70876,number,float,Yes,Yes,,
[].balance_sheet.equity.non_controlling_interest,"La participación accionaria en la empresa mantenida por los accionistas minoritarios, que representa la participación no controladora en el negocio.",50321,number,float,Yes,Yes,,
[].balance_sheet.equity.total,"La suma del capital social, las ganancias retenidas, otros ingresos integrales, el interés controlador y el interés no controlador, que representa el patrimonio total de la empresa.",836763,number,float,Yes,Yes,,
[].income_statement,"El estado de resultados que detalla los ingresos, gastos y beneficios de la empresa para el año dado.",,object,,Yes,No,,
[].income_statement.net_revenue,"Los ingresos totales generados por la empresa a partir de sus operaciones comerciales principales, excluyendo cualquier deducción por descuentos, devoluciones o bonificaciones.

> **Nota**: `domestic_sales` + `foreign_sales` no sumarán el `net_revenue` debido a la exclusión de descuentos, devoluciones y bonificaciones.",1212345,number,float,Yes,Yes,,
[].income_statement.domestic_sales,Los ingresos generados por la empresa a partir de la venta de bienes o servicios dentro de su país de origen.,1123456,number,float,Yes,Yes,,
[].income_statement.foreign_sales,Los ingresos generados por la empresa a partir de la venta de bienes o servicios en países extranjeros.,88987,number,float,Yes,Yes,,
[].income_statement.materials_used,El costo total de los materiales utilizados o comercializados por la empresa durante el período de informe.,609876,number,float,No,Yes,,
[].income_statement.cost_of_goods_sold,El costo total incurrido por la empresa para producir o comprar los bienes vendidos durante el período de informe.,412345,number,float,Yes,Yes,,
[].income_statement.cost_of_services_sold,El costo total incurrido por la empresa para proporcionar los servicios vendidos durante el período de informe.,101234,number,float,Yes,Yes,,
[].income_statement.gross_profit,"La diferencia entre los ingresos netos y el costo total de los bienes y servicios vendidos, que representa la ganancia obtenida de las operaciones comerciales principales antes de deducir los gastos operativos.",190890,number,float,Yes,Yes,,
[].income_statement.gross_loss,"La diferencia negativa entre los ingresos netos y el costo total de bienes y servicios vendidos, que representa la pérdida incurrida por las operaciones principales del negocio antes de deducir los gastos operativos.",,number,float,Yes,Yes,,
[].income_statement.operating_expenses,"Los gastos totales incurridos por la empresa en sus actividades operativas normales, incluidos los gastos de venta, generales y administrativos.",122345,number,float,Yes,Yes,,
[].income_statement.operating_income,"El beneficio obtenido de las operaciones principales del negocio después de deducir los gastos operativos, pero antes de considerar intereses, impuestos y otros elementos no operativos.",68545,number,float,Yes,Yes,,
[].income_statement.operating_loss,"La pérdida incurrida por las operaciones principales del negocio después de deducir los gastos operativos, pero antes de considerar intereses, impuestos y otros elementos no operativos.",,number,float,Yes,Yes,,
[].income_statement.financial_result,"El resultado neto de las actividades financieras, incluyendo los ingresos por intereses, los gastos por intereses y otras ganancias o pérdidas financieras.",15098,number,float,Yes,Yes,,
[].income_statement.equity_in_earnings_of_affiliates,"La participación de la empresa en las ganancias o pérdidas de sus asociadas, entidades sobre las cuales tiene una influencia significativa pero no control.",5678,number,float,Yes,Yes,,
[].income_statement.income_before_taxes,El beneficio obtenido antes de contabilizar los gastos por impuesto sobre la renta.,89321,number,float,Yes,Yes,,
[].income_statement.loss_before_taxes,La pérdida incurrida antes de contabilizar los gastos por impuesto sobre la renta.,,number,float,Yes,Yes,,
[].income_statement.income_taxes,El monto total de los gastos por impuesto sobre la renta incurridos durante el período de informe.,20123,number,float,Yes,Yes,,
[].income_statement.income_from_continuing_operations,El beneficio obtenido de las operaciones comerciales en curso de la empresa después de deducir los gastos operativos e impuestos.,69198,number,float,Yes,Yes,,
[].income_statement.loss_from_continuing_operations,La pérdida incurrida por las operaciones comerciales en curso de la empresa después de deducir los gastos operativos e impuestos.,,number,float,Yes,Yes,,
[].income_statement.discontinued_operations,El resultado neto de las operaciones que han sido descontinuadas o vendidas durante el período de reporte.,0,number,float,Yes,Yes,,
[].income_statement.net_income,"El beneficio total obtenido por la empresa después de deducir todos los gastos, incluidos los operativos, no operativos, intereses e impuestos.",69198,number,float,Yes,Yes,,
[].income_statement.net_loss,"La pérdida total incurrida por la empresa después de deducir todos los gastos, incluidos los operativos, no operativos, intereses e impuestos.",,number,float,Yes,Yes,,
