Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
balance_sheet.non_current_assets.long_term_financial_instruments,"O valor dos instrumentos financeiros que se espera serem mantidos por mais de um ano, como títulos, debêntures e empréstimos de longo prazo.",32876,number,float,Yes,Yes,,
balance_sheet.non_current_assets.prepayment_to_suppliers,"O valor pago antecipadamente a fornecedores por bens ou serviços a serem recebidos no futuro, esperado para ser utilizado a longo prazo.",5432,number,float,Yes,Yes,,
balance_sheet.non_current_assets.property_plant_and_equipment,"O valor total de propriedades, instalações e equipamentos de propriedade da empresa, incluindo terrenos, edifícios, maquinário e veículos, utilizados para operações de longo prazo.",1123456,number,float,Yes,Yes,,
balance_sheet.non_current_assets.total,"A soma de todos os ativos não circulantes, representando o valor total dos ativos que se espera serem utilizados ou mantidos por mais de um ano.",1346647,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities,"As obrigações não circulantes da empresa, que são obrigações de longo prazo não exigíveis dentro do ano em questão.",,object,,No,No,,
balance_sheet.non_current_liabilities.contributions_for_future_capital_increases,"As contribuições totais recebidas de acionistas ou outros investidores para futuros aumentos de capital, que se espera serem utilizadas a longo prazo.",10987,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.deferred_income_tax,"O valor do imposto de renda que é diferido para períodos futuros, esperado para ser pago após um ano.",26543,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.deferred_revenue,"O montante recebido antecipadamente de clientes por bens ou serviços a serem entregues no futuro, esperado para ser reconhecido como receita a longo prazo (como aluguel).",21987,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.employee_benefits,"O valor total dos benefícios devidos aos empregados, como pensões, gratificações e outros benefícios pós-emprego, que se espera serem liquidados a longo prazo.",30218,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.long_term_accounts_payable,"O valor devido aos fornecedores por bens ou serviços adquiridos a crédito, com expectativa de pagamento após um ano.",30876,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.long_term_financial_instruments,"O valor dos instrumentos financeiros que se espera serem mantidos por mais de um ano, como títulos, debêntures e empréstimos de longo prazo.",42310,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.long_term_provisions,"O valor estimado reservado para passivos ou perdas futuras, como garantias, reivindicações legais ou custos de reestruturação, que se espera serem liquidados após um ano.",15432,number,float,Yes,Yes,,
balance_sheet.non_current_liabilities.total,"A soma de todos os passivos não circulantes, representando o valor total das obrigações que se espera serem liquidadas após um ano.",178353,number,float,Yes,Yes,,
collected_at,O carimbo de data/hora ISO-8601 quando o ponto de dados foi coletado.,2022-02-09T08:45:50.406032Z,string,date-time,Yes,No,,
created_at,O carimbo de data e hora ISO-8601 de quando o ponto de dados foi criado no banco de dados da Belvo.,2022-02-09T08:45:50.406032Z,string,date-time,Yes,No,,
currency,A moeda da demonstração financeira.,MXN,string,,Yes,No,,
error,"Em casos onde surgem problemas durante a extração de demonstrações financeiras da instituição fiscal, as seguintes mensagens de erro podem ser fornecidas para explicar os problemas encontrados:

- `Unable to validate if the user has an available financial statement for the specified year.`
- `No available financial statement found for the user for the specified year, preventing data extraction.`
- `Unable to verify if the user has *conceptos vigentes* for the specified year.`
- `The fiscal institution provided the financial statement in an unrecognized format.`",,string,,Yes,Yes,,
id,Identificador único da Belvo para o item atual.,0d3ffb69-f83b-456e-ad8e-208d0998d71d,string,uuid,Yes,No,,
income_statement,"A demonstração de resultados detalhando as receitas, despesas e lucros da empresa para o ano em questão.",,object,,Yes,No,,
income_statement.cost_of_goods_sold,O custo total incorrido pela empresa para produzir ou adquirir os bens vendidos durante o período de relatório.,412345,number,float,Yes,Yes,,
income_statement.cost_of_services_sold,O custo total incorrido pela empresa para fornecer os serviços vendidos durante o período de relatório.,101234,number,float,Yes,Yes,,
income_statement.discontinued_operations,O resultado líquido das operações que foram descontinuadas ou vendidas durante o período de relatório.,0,number,float,Yes,Yes,,
income_statement.domestic_sales,A receita gerada pela empresa a partir da venda de bens ou serviços dentro de seu país de origem.,1123456,number,float,Yes,Yes,,
income_statement.equity_in_earnings_of_affiliates,"A participação da empresa no lucro ou prejuízo de suas associadas, entidades sobre as quais ela tem influência significativa, mas não controle.",5678,number,float,Yes,Yes,,
income_statement.financial_result,"O resultado líquido das atividades financeiras, incluindo receita de juros, despesa de juros e outros ganhos ou perdas financeiras.",15098,number,float,Yes,Yes,,
income_statement.foreign_sales,A receita gerada pela empresa com a venda de bens ou serviços em países estrangeiros.,88987,number,float,Yes,Yes,,
income_statement.gross_loss,"A diferença negativa entre a receita líquida e o custo total dos bens e serviços vendidos, representando a perda incorrida nas operações principais do negócio antes de deduzir as despesas operacionais.",,number,float,Yes,Yes,,
income_statement.gross_profit,"A diferença entre a receita líquida e o custo total dos bens e serviços vendidos, representando o lucro obtido com as operações principais do negócio antes de deduzir as despesas operacionais.",190890,number,float,Yes,Yes,,
income_statement.income_before_taxes,O lucro obtido antes de contabilizar as despesas com imposto de renda.,89321,number,float,Yes,Yes,,
income_statement.income_from_continuing_operations,O lucro obtido das operações comerciais contínuas da empresa após a dedução das despesas operacionais e impostos.,69198,number,float,Yes,Yes,,
income_statement.income_taxes,O valor total das despesas com imposto de renda incorridas durante o período de relatório.,20123,number,float,Yes,Yes,,
income_statement.loss_before_taxes,O prejuízo incorrido antes de contabilizar as despesas com imposto de renda.,,number,float,Yes,Yes,,
income_statement.loss_from_continuing_operations,O prejuízo incorrido pelas operações comerciais contínuas da empresa após a dedução das despesas operacionais e impostos.,,number,float,Yes,Yes,,
income_statement.materials_used,O custo total dos materiais utilizados ou comercializados pela empresa durante o período de relatório.,609876,number,float,No,Yes,,
income_statement.net_income,"O lucro total obtido pela empresa após deduzir todas as despesas, incluindo operacionais, não operacionais, juros e impostos.",69198,number,float,Yes,Yes,,
income_statement.net_loss,"O prejuízo total incorrido pela empresa após deduzir todas as despesas, incluindo operacionais, não operacionais, juros e impostos.",,number,float,Yes,Yes,,
income_statement.net_revenue,"A receita total gerada pela empresa a partir de suas operações principais, excluindo quaisquer deduções para descontos, devoluções ou abatimentos.

> **Nota**: `domestic_sales` + `foreign_sales` não somarão o `net_revenue` devido à exclusão de descontos, devoluções e abatimentos.",1212345,number,float,Yes,Yes,,
income_statement.operating_expenses,"As despesas totais incorridas pela empresa em suas atividades operacionais normais, incluindo despesas de vendas, gerais e administrativas.",122345,number,float,Yes,Yes,,
income_statement.operating_income,"O lucro obtido das operações principais do negócio após a dedução das despesas operacionais, mas antes de considerar juros, impostos e outros itens não operacionais.",68545,number,float,Yes,Yes,,
income_statement.operating_loss,"O prejuízo incorrido nas operações principais do negócio após deduzir as despesas operacionais, mas antes de considerar juros, impostos e outros itens não operacionais.",,number,float,Yes,Yes,,
link,O `link.id` ao qual os dados pertencem.,30cb4806-6e00-48a4-91c9-ca55968576c8,string,uuid,Yes,Yes,,
year,O ano da demonstração financeira.,2020,string,,Yes,No,,^\d{4}$
