Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
tax_payer_information,Detalhes sobre o contribuinte.,,object,,Yes,Yes,,
tax_payer_information.commercial_name,"O nome da empresa designado para consumidores e o público em geral.

**Nota**: Aplicável apenas para empresas.",Jar Jar Transport,string,,No,Yes,,
tax_payer_information.curp,O número *Clave Única de Registro de Población* (CURP) do contribuinte.,,string,,No,Yes,,
tax_payer_information.email,Endereço de e-mail de contato do contribuinte.,john_doe@gmail.com,string,,No,Yes,,
tax_payer_information.first_last_name,O primeiro sobrenome do contribuinte.,DOE,string,,No,Yes,,
tax_payer_information.last_status_change_date,"Data em que `status_padron` foi atualizado mais recentemente, no formato `YYYY-MM-DD`.",,string,date,Yes,Yes,,
tax_payer_information.name,O primeiro nome do contribuinte.,JOHN,string,,No,Yes,,
tax_payer_information.phone,Número de telefone de contato do contribuinte.,1234567890,string,,No,Yes,,
tax_payer_information.rfc,"O número de identificação do contribuinte (para o México, este é o RFC).",BEMP12345G58,string,,Yes,Yes,,
tax_payer_information.second_last_name,O segundo sobrenome do contribuinte.,SCHMOE,string,,No,Yes,,
tax_payer_information.social_name,"O nome único e exclusivo dentro do território nacional que as empresas recebem para fins legais ou administrativos.

**Nota**: Aplicável apenas para empresas.",John Doe SA DE CV,string,,No,Yes,,
tax_payer_information.start_operations_date,"Data em que o contribuinte iniciou atividades comerciais tributáveis, no formato `YYYY-MM-DD`.",,string,date,Yes,Yes,,
tax_payer_information.status_padron,Status do contribuinte no Registro Federal de Contribuintes (RFC). Pode ser `ACTIVO` ou `INACTIVO`.,,string,,Yes,Yes,,
