Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
[].investment.balance.gross_value,O valor bruto do instrumento de investimento.,1000,number,float,No,No,,
[].investment.balance.blocked_amount,O montante do instrumento de investimento que está bloqueado ou indisponível para transações.,100,number,float,No,No,,
[].investment.balance.quantity,"O número de unidades, cotas ou ativos mantidos na data de referência.",100,number,float,No,No,,"‘^-?\d{1,15}\.\d{2,8}$’"
[].investment.balance.gross_unit_price,O valor bruto unitário atual do investimento na data de referência,10,number,float,No,Yes,,"‘^-?\d{1,15}\.\d{2,8}$’"
[].investment.balance.net_value,"O valor líquido do investimento após deduções de impostos, taxas e outros encargos, na data de referência.",900,number,float,No,Yes,,"‘^-?\d{1,15}\.\d{2,8}$’"
[].investment.balance.withheld_amount,O valor do instrumento de investimento que foi retido ou deduzido do valor líquido.,10,number,float,No,Yes,,"‘^\d{1,15}\.\d{2,4}$’"
[].investment.balance.transaction_fee,As taxas e impostos cobrados pela transação.,5,number,float,No,Yes,,"‘^\d{1,15}\.\d{2,4}$’"
[].investment.balance.purchase_unit_price,O preço unitário no momento da compra do título ou ativo.,10,number,float,No,Yes,,"‘^\d{1,15}\.\d{2,4}$’"
[].investment.balance.pre_fixed_rate,A taxa de remuneração prefixada para o produto de renda.,0.05,number,float,No,Yes,,‘^\d{1}\.\d{6}$’
[].investment.balance.post_fixed_rate,A porcentagem do indexador pós-fixado para o produto de renda.,0.05,number,float,No,Yes,,‘^\d{1}\.\d{6}$’
[].investment.balance.penalty_fee,"A penalidade (multa) por atrasos nos pagamentos, conforme definido no contrato.",10,number,float,No,Yes,,"‘^\d{1,15}\.\d{2,4}$’"
[].investment.balance.late_payment_fee,Os juros cobrados por pagamentos atrasados.,10,number,float,No,Yes,,"‘^\d{1,15}\.\d{2,4}$’"
[].investment.balance.closing_price,O preço de fechamento do investimento na data de referência.,10,number,float,No,Yes,,"‘^-?\d{1,15}\.\d{2,8}$’"
[].investment.balance.unit_price_factor,O fator usado para calcular o preço unitário.,1,number,float,No,Yes,,"‘^\d{1,15}\.\d{2,4}$’"
[].investment.remuneration,Os detalhes de remuneração do instrumento de investimento.,,object,,No,No,,
[].investment.remuneration.pre_fixed_rate,"A taxa de juros fixa definida na emissão, expressa como um decimal (por exemplo, `0.150000` representa 15%).",0.05,number,float,No,Yes,,‘^\d{1}\.\d{6}$’
[].investment.remuneration.post_fixed_rate,"A taxa de juros pós-fixada definida na emissão, expressa como um decimal (por exemplo, `0.150000` representa 15%).",0.05,number,float,No,Yes,,‘^\d{1}\.\d{6}$’
[].investment.remuneration.rate_type,"O tipo de taxa de remuneração aplicada ao instrumento financeiro. Pode ser:
  - `LINEAR`
  - `EXPONENCIAL`",LINEAR,string,,No,Yes,,[\w\W-]*
[].investment.remuneration.rate_periodicity,"A frequência com que a taxa de remuneração é aplicada ao instrumento financeiro. Pode ser:
  - `DIARIO`
  - `MENSAL`
  - `ANUAL`
  - `SEMESTRAL`",MENSAL,string,,No,Yes,,
[].investment.remuneration.calculation_base,"Indica se o cálculo de remuneração ou juros é baseado em dias úteis (*dias úteis*) ou dias corridos (*dias corridos*).
- `DIAS_UTEIS`
  - `DIAS_CORRIDOS`",DIAS_CORRIDOS,string,,No,Yes,,[\w\W-]*
[].investment.remuneration.indexer,"O índice usado como referência para calcular a rentabilidade ou retornos do instrumento financeiro. Pode ser um dos seguintes:
  - `CDI` 
  - `DI` 
  - `TR` 
  - `IPCA` 
  - `IGP_M` 
  - `IGP_DI` 
  - `INPC` 
  - `BCP` 
  - `TLC` 
  - `SELIC` 
  - `PRE_FIXADO` 
  - `OUTROS`",CDI,string,,No,Yes,,[\w\W-]*
[].investment.remuneration.indexer_additional_info,Informações adicionais sobre a taxa do `indexer`. Necessário quando `indexer` está definido como `OUTROS`.,IPCA + 5%,string,,No,Yes,,[\w\W-]*
[].investment.classification_details,"Os detalhes de classificação do instrumento de investimento.

> 🚧 Aplicável apenas para investimentos do tipo `INVESTMENT_FUND`.
>
> Este objeto é aplicável apenas para investimentos do tipo `INVESTMENT_FUND`. Para todos os outros tipos de investimento, este objeto será `null`.",,object,,No,Yes,,
[].investment.classification_details.category,"A categoria do fundo de investimento, conforme definido pelos padrões de classificação da ANBIMA. Pode ser uma das seguintes:
  - `RENDA_FIXA`
  - `ACOES`
  - `MULTIMERCADO`
  - `CAMBIAL`",ACOES,string,,No,Yes,,
[].investment.classification_details.class,"A classe dentro da categoria do fundo de investimento, conforme definido pelos padrões de classificação da ANBIMA.",Ações Livre,string,,No,Yes,,[\w\W\s]*
[].investment.classification_details.subclass,"A subclasse do fundo de investimento, conforme definido pelos padrões de classificação da ANBIMA.",Ações Livre,string,,No,Yes,,[\w\W\s]*
[].investment.voucher_payment_details,"Os detalhes do pagamento do voucher (também conhecido como pagamentos de cupom) do instrumento de investimento.

> 🚧 Aplicável apenas para investimentos do tipo `FIXED_INCOME_CREDIT` e `TREASURY_BOND`.
>
> Este objeto é aplicável apenas para investimentos do tipo `FIXED_INCOME_CREDIT` e `TREASURY_BOND`. Para todos os outros tipos de investimento, este objeto será `null`.",,object,,No,No,,
[].investment.voucher_payment_details.is_voucher_payment,Indica se o instrumento financeiro paga juros periódicos (pagamentos de cupom).,True,boolean,,No,No,,
[].investment.voucher_payment_details.periodicity,"A frequência com que os pagamentos de voucher são realizados. Necessário quando `is_voucher_payment` está definido como `true`. Pode ser um dos seguintes:
  - `MENSAL` 
  - `TRIMESTRAL` 
  - `SEMESTRAL` 
  - `ANUAL` 
  - `IRREGULAR` 
  - `OUTROS`",MENSAL,string,,No,Yes,,
[].investment.voucher_payment_details.periodicity_additional_info,Informações adicionais sobre a periodicidade do pagamento do voucher. Obrigatório quando `periodicity` está definido como `OUTROS`.,30/360,string,,No,Yes,,[\w\W\s]*
[].investment.debtor_details,"Os detalhes do devedor do instrumento de investimento.

> 🚧 Aplicável apenas para investimentos do tipo `FIXED_INCOME_CREDIT`.
>
> Este objeto é aplicável apenas para investimentos do tipo `FIXED_INCOME_CREDIT`. Para todos os outros tipos de investimento, este objeto será `null`.",,object,,No,Yes,,
[].investment.debtor_details.name,O nome do devedor.,Roberto Marino,string,,No,No,,[\w\W\s]*
[].investment.debtor_details.id_document_number,O número do documento de identificação do devedor (CNPJ).,12345678901,string,,No,No,,‘^\d{14}$’
[].internal_identification,A identificação interna da instituição para a transação de investimento.,ABCD2126019929279212650822221989319253344,string,,No,No,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
[].value_date,"A data em que a transação foi liquidada, no formato `YYYY-MM-DD`.

> 📘 `VARIABLE_INCOME`
>
> Para investimentos em `VARIABLE_INCOME`, você receberá transações apenas até a última data de negociação. Por exemplo, se hoje é 19.11.2024, você receberá transações apenas até 18.11.2024.

> 📘 `INVESTMENT_FUND`
>
> Para investimentos em `INVESTMENT_FUND`, esta é a data em que a transação (compra ou resgate) é oficialmente processada em cotas do fundo. Para compras, esta é a data em que o dinheiro do investidor é aplicado para adquirir cotas do fundo. Para resgates, esta é a data em que as cotas do fundo são oficialmente convertidas de volta em dinheiro.",2024-11-18,string,date,No,No,,
[].gross_value,"O valor bruto da transação.

> 🚧 Não aplicável para investimentos do tipo `VARIABLE_INCOME`.",60,number,float,No,No,,"‘^-?\d{1,15}\.\d{2,4}$’"
[].net_value,"O valor líquido da transação.

> 🚧 Não aplicável para investimentos do tipo `VARIABLE_INCOME`.",60,number,float,No,No,,"‘^-?\d{1,15}\.\d{2,4}$’"
[].value,"O valor da transação.

Para investimentos de **`VARIABLE_INCOME`**, este é o valor da negociação executada pelo cliente. Se o cliente compra ou vende ações, este campo indica o valor total da negociação (por exemplo, o preço por ação × quantidade).

Para investimentos de **`INVESTMENT_FUND`**, este é o valor solicitado pelo cliente para uma transação de fundo.

> 🚧 Aplicável apenas para investimentos de `VARIABLE_INCOME` e `INVESTMENT_FUND`.",60,number,float,No,No,,
[].unit_price,O preço para uma unidade ou cota individual.,3,number,float,No,No,,
[].price_factor,"O número de unidades (ações) considerado ao calcular o preço por ação ou unidade para uma transação.

> 🚧 Aplicável apenas para investimentos do tipo `VARIABLE_INCOME`.",1,number,float,No,No,,
[].transaction_tax,"O Imposto sobre Operações Financeiras (IOF) aplicado ou retido durante a transação.

> 🚧 Não aplicável para investimentos em `VARIABLE_INCOME`.",0,number,float,No,No,,
[].income_tax,"O Imposto de Renda (*Income Tax (IR)*) aplicado ou retido durante a transação.

> 🚧 Não aplicável para investimentos `VARIABLE_INCOME`.",0,number,float,No,No,,
[].quantity,"O número de unidades, cotas ou ativos envolvidos em uma transação.",20,number,float,No,No,,
[].type,O tipo de transação (`INFLOW` ou `OUTFLOW`) do ponto de vista do investimento.,INFLOW,string,,No,No,"INFLOW, OUTFLOW, null",
[].subtype,"O subtipo de transação.

- Para `FIXED_INCOME_BANKING`: APLICACAO, RESGATE, CANCELAMENTO, VENCIMENTO, PAGAMENTO_JUROS, AMORTIZACAO, TRANSFERENCIA_TITULARIDADE, TRANSFERENCIA_CUSTODIA, OUTROS.
- Para `FIXED_INCOME_CREDIT`: COMPRA, VENDA, CANCELAMENTO, VENCIMENTO, PAGAMENTO_JUROS, AMORTIZACAO, PRÊMIO, TRANSFERENCIA_TITULARIDADE, TRANSFERENCIA_CUSTODIA, MULTA, MORA, OUTROS.
- Para `VARIABLE_INCOME`: COMPRA, VENDA, DIVIDENDOS, JCP, ALUGUEIS, TRANSFERENCIA_TITULARIDADE, OUTROS.
- Para `INVESTMENT_FUND`: AMORTIZACAO, TRANSFERENCIA_DE_COTAS, APLICACAO, RESGATE, COME_COTAS, OUTROS.
- Para `TREASURY_BOND`: COMPRA, VENDA, CANCELAMENTO, VENCIMENTO, PAGAMENTO_JUROS, AMORTIZACAO, TRANSFERENCIA_TITULARIDADE, TRANSFERENCIA_CUSTODIA, OUTROS.",,string,,No,No,,
[].subtype_additional_info,Informações adicionais sobre o subtipo da transação. Este campo é obrigatório quando o subtipo é `OUTROS`.,,string,,No,No,,‘[\w\W\s]*’
[].indexer_percentage,"A porcentagem máxima do indexador para o contrato (Bancaria) ou transação (Credito).

> 🚧 Aplicável apenas para investimentos `FIXED_INCOME_BANKING` e `FIXED_INCOME_CREDIT`.",0,number,float,No,No,,
[].rate,"A taxa de remuneração aplicada à transação.

> 🚧 Aplicável apenas para investimentos em `FIXED_INCOME_BANKING`, `FIXED_INCOME_CREDIT` e `TREASURY_BOND`.",0,number,float,No,No,,
[].exit_fee,"A taxa de saída aplicada à transação do Fundo de Investimento (Fundos de Investimento). Esta taxa é cobrada quando um cliente resgata ou sai do fundo.

> 🚧 Aplicável apenas para investimentos do tipo `INVESTMENT_FUND`.",0,number,float,No,No,,
[].broker_note_details,"Detalhes sobre a nota de corretagem associada a esta transação. Este objeto é retornado apenas para transações associadas a um tipo de investimento `VARIABLE_INCOME`.

> 📘 Informações
>
> Uma nota de corretagem é um documento oficial emitido por uma corretora detalhando as transações realizadas por um investidor em um determinado dia. Inclui informações sobre o valor bruto de todas as compras e vendas, taxas de corretagem, taxas de compensação e liquidação, taxas de compensação e registro, taxas de aviso de negociação de ativos na bolsa, taxas de bolsa, taxas de custódia de compensação, impostos e imposto de renda retido na fonte.",,object,,No,Yes,,
[].broker_note_details.broker_note_number,O número da nota de corretagem.,1854009930314350,string,,Yes,No,,"‘^\d{1,16}$’"
[].broker_note_details.gross_value,O valor bruto de todas as compras e vendas do dia.,1000,number,float,Yes,No,,
[].broker_note_details.brokerage_fee,A taxa total de corretagem cobrada no dia.,10,number,float,Yes,No,,
[].broker_note_details.clearing_settlement_fee,A taxa cobrada para compensação e liquidação em custódia.,2.5,number,float,Yes,No,,
[].broker_note_details.clearing_registration_fee,A taxa cobrada para liquidação e registro em custódia.,1,number,float,Yes,No,,
[].broker_note_details.stock_exchange_asset_trade_notice_fee,A taxa cobrada pela bolsa de valores para notificações de negociação de ativos.,0.5,number,float,Yes,No,,
[].broker_note_details.stock_exchange_fee,A taxa cobrada pela bolsa de valores pelos serviços de registro.,3,number,float,Yes,No,,
[].broker_note_details.clearing_custody_fee,A taxa cobrada por instituições financeiras por serviços de custódia.,1.5,number,float,Yes,No,,
[].broker_note_details.taxes,"O valor total dos impostos cobrados na transação do dia, excluindo o imposto de renda retido na fonte.",10,number,float,Yes,No,,
[].broker_note_details.income_tax,O valor total do imposto de renda retido na fonte para o dia.,5,number,float,Yes,No,,
[].broker_note_details.net_value,"O valor líquido da nota de corretagem após a dedução das despesas com taxas de corretagem, taxas de liquidação de compensação, taxas de registro, taxas ANA, emolumentos, taxas de custódia, impostos e IRRF.",980,number,float,Yes,No,,
