Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
employment_scores,"Um array de pontuações de `employment_record`. Cada pontuação fornece uma visão sobre a empregabilidade e o potencial de geração de renda em um determinado período.

> **Nota 1**: Este campo está disponível apenas para links criados com o IMSS do México. Para outras instituições, este campo retornará `null`.

> **Nota 2**: Este campo retornará `null` para registros de emprego recuperados antes de 16-04-2024. Para registros de emprego gerados antes de 16-04-2024, será necessário fazer uma nova solicitação POST para recuperar os registros de emprego e calcular as pontuações.","[{""score"": 722, ""period"": 3, ""version"": ""1.0.0""}, {""score"": 612, ""period"": 6, ""version"": ""1.0.0""}, {""score"": 570, ""period"": 12, ""version"": ""1.0.0""}]",array,,No,Yes,,
employment_scores[].period,"O número de meses (no futuro) para os quais a pontuação é calculada.

Por exemplo, um período de `6` indica que a pontuação é calculada para os próximos `6` meses.

> **Nota**: Atualmente, a Belvo calcula a pontuação para 3, 6 e 12 meses.",6,integer,,No,No,,
employment_scores[].score,"Uma pontuação entre 300 e 900 que fornece uma visão sobre a empregabilidade e o potencial de geração de renda.

- Uma pontuação baixa (próxima de 300) pode indicar uma empregabilidade e potencial de geração de renda previstos mais baixos, sugerindo possíveis desafios para conseguir emprego ou alcançar níveis de renda mais altos no futuro.
- Uma pontuação alta (próxima de 900) pode sugerir uma maior probabilidade de conseguir emprego e gerar níveis de renda mais altos.

A pontuação pode retornar `null` se o indivíduo não tiver histórico de emprego.",612,integer,,No,Yes,,
employment_scores[].version,A versão do nosso modelo de pontuação de emprego usada para realizar o cálculo.,1.0.0,string,,No,No,,
files,Arquivos binários PDF adicionais relacionados ao emprego do indivíduo.,,array,,No,Yes,,
files[].type,O título do documento.,ReporteSemanasCotizadas_190123,string,,No,No,,
files[].value,"O binário PDF do arquivo (como uma string).

> **Nota**: Em nosso ambiente sandbox, este campo retornará `null`.",=PDF_BINARY=,string,,No,Yes,,
id,Identificador único da Belvo para o item atual.,0d3ffb69-f83b-456e-ad8e-208d0998d71d,string,uuid,No,No,,
internal_identification,"ID único para o usuário de acordo com a instituição. Para IMSS e ISSSTE México, este é o CURP.",BLPM951331IONVGR54,string,,No,No,,
link,O `link.id` ao qual os dados pertencem.,30cb4806-6e00-48a4-91c9-ca55968576c8,string,uuid,No,Yes,,
personal_data,Detalhes sobre as informações pessoais do indivíduo.,,object,,No,No,,
personal_data.birth_date,"A data de nascimento do indivíduo, no formato `YYYY-MM-DD`.",2022-02-09,string,date,No,Yes,,
personal_data.document_ids,Detalhes sobre os documentos de identificação do indivíduo.,,array,,No,No,,
personal_data.document_ids[].document_number,O número do documento de identidade (como uma string).,10277663582,string,,No,Yes,,
personal_data.document_ids[].document_type,"O tipo de documento relacionado ao indivíduo. Retornamos um dos seguintes valores:

  - `NSS`
  - `CURP`
  - `RFC`",NSS,string,,No,Yes,"NSS, CURP, RFC",
personal_data.email,O endereço de e-mail do indivíduo.,bruce.banner@avengers.com,string,,No,Yes,,
personal_data.entitlements,Detalhes sobre os benefícios aos quais o indivíduo tem direito.,,object,,No,No,,
personal_data.entitlements.entitled_to_company_benefits,Indica se o indivíduo tem ou não direito aos benefícios da empresa.,True,boolean,,No,No,,
personal_data.entitlements.entitled_to_health_insurance,Indica se o indivíduo tem ou não direito a seguro de saúde.,True,boolean,,No,No,,
personal_data.entitlements.status,"Indica o status de emprego do indivíduo. Retornamos uma das seguintes respostas:

- `EMPLOYED`
- `RETIRED`
- `UNEMPLOYED`
- `null`",EMPLOYED,string,,No,No,"EMPLOYED, RETIRED, UNEMPLOYED, null",
personal_data.entitlements.valid_until,"Data até quando o indivíduo está coberto pelo seguro de saúde e/ou benefícios da empresa. Se for `null`, o funcionário está atualmente trabalhando e não é necessária uma data de término.",,string,date,No,Yes,,
personal_data.first_name,O primeiro nome do indivíduo.,Bruce,string,,No,Yes,,
personal_data.last_name,O sobrenome do indivíduo.,Banner del Torro,string,,No,Yes,,
personal_data.official_name,O nome legal do indivíduo.,Bruce Banner del Torro,string,,No,Yes,,
report_date,"A data em que o relatório de registro de emprego foi gerado, no formato `YYYY-MM-DD`.",2023-01-19,string,date,No,No,,
social_security_summary,"Detalhes sobre as contribuições previdenciárias do indivíduo, de acordo com o IMSS.

>**Nota**: Para o ISSSTE México, este valor retornará `null`.",,object,,No,Yes,,
social_security_summary.weeks_contributed,"Número de semanas que o indivíduo contribuiu para a sua previdência social, com base no número de semanas que o indivíduo trabalhou de acordo com o IMSS.",188,integer,int32,No,Yes,,
social_security_summary.weeks_redeemed,Número de semanas que o indivíduo precisou retirar de sua aposentadoria.,0,integer,int32,No,Yes,,
social_security_summary.weeks_reinstated,"Número de semanas que o indivíduo contribuiu novamente para o seu fundo de pensão (*AFORE*), após tê-lo resgatado anteriormente.",0,integer,int32,No,Yes,,
