Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
account.credit_data.cutting_date,A data de vencimento da fatura do cartão de crédito.,2019-12-11,string,date,No,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
account.credit_data.minimum_payment,O valor mínimo que o proprietário da conta precisa pagar no período de crédito atual.,2400.3,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
account.credit_data.network,"A rede de crédito à qual o cartão está associado. Retornamos um dos seguintes valores:

  - `VISA`
  - `MASTERCARD`
  - `AMERICAN_EXPRESS`
  - `DINERS_CLUB`
  - `HIPERCARD`
  - `BANDEIRA_PROPRIA`
  - `CHEQUE_ELETRONICO`
  - `ELO`
  - `OTHER`

  > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",MASTERCARD,string,,No,No,"VISA, MASTERCARD, AMERICAN_EXPRESS, DINERS_CLUB, HIPERCARD, BANDEIRA_PROPRIA, CHEQUE_ELETRONICO, ELO, OTHER",
account.credit_data.network_additional_info,Informações adicionais sobre a rede de cartão de crédito.,It's an orange card.,string,,No,Yes,,[\w\W\s]*
account.credit_data.cards,Detalhes sobre os cartões associados à conta.,,array,,No,No,,
account.credit_data.cards[].is_multiple,"Boolean para indicar se esta conta possui múltiplos cartões de crédito.

> **Non-nullable:** Um valor deve ser retornado pela rede de open finance do Brasil.",False,boolean,,Yes,No,,
account.credit_data.cards[].identification_number,"O número do cartão de crédito.

**Nota:** Frequentemente, são apenas os últimos quatro dígitos do cartão de crédito.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",4453,string,,Yes,No,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
account.credit_data.next_payment_date,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,No,Yes,,
account.credit_data.no_interest_payment,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,float,No,Yes,,
account.credit_data.interest_rate,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,float,No,Yes,,
account.credit_data.monthly_payment,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,,No,Yes,,
account.credit_data.last_payment_date,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,No,Yes,,
account.loan_data,As opções de empréstimo associadas a esta conta.,,object,,Yes,Yes,,
account.loan_data.collected_at,O carimbo de data/hora ISO-8601 quando o ponto de dados foi coletado.,2022-02-09T08:45:50.406032Z,string,date-time,Yes,No,,
account.loan_data.loan_code,"O número de contrato padronizado específico do país.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",92792126019929279212650822221989319252576,string,,Yes,No,,"^\d{22,67}$"
account.loan_data.contract_amount,"O valor total inicial do empréstimo quando o contrato foi assinado, calculado pela instituição. Este valor inclui o principal + juros + impostos + taxas.",202000,number,float,Yes,Yes,,"^\d{1,15}\.\d{2,4}$"
account.loan_data.total_effective_cost,O custo efetivo total inicial do empréstimo.,209000,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
account.loan_data.loan_type,"O tipo do empréstimo, de acordo com a instituição.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",HOME_EQUITY,string,,Yes,No,,
account.loan_data.outstanding_balance,"O valor restante a pagar no total, incluindo juros.",182000,number,float,Yes,Yes,,"^\d{1,15}\.\d{2,4}$"
account.loan_data.interest_rates,"Detalhamento dos juros aplicados ao empréstimo. Com o OF Brasil, recomendamos fortemente o uso das informações em `interest_rate_data` para obter informações detalhadas.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",,array,,Yes,No,,
account.loan_data.interest_rates[].name,"O nome do tipo de taxa de juros aplicada ao empréstimo.

**Nota:** Para OFDA Brasil, recomendamos que você use o parâmetro `interest_date_data.tax_type`.",NOMINAL,string,,Yes,Yes,,
account.loan_data.interest_rates[].type,"O período em que o juro é aplicado ao empréstimo.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",MONTHLY,string,,Yes,No,"MONTHLY, YEARLY",
account.loan_data.interest_rates[].value,"A taxa de juros (em porcentagem ou valor monetário).

**Nota:** Para OFDA Brasil, recomendamos que você use os parâmetros `interest_date_data.pre_fixed_rate` e `interest_date_data.post_fixed_rate`.",7.85,number,float,Yes,Yes,,
account.loan_data.interest_rates[].interest_rate_data,Informações detalhadas sobre a taxa de juros.,,object,,Yes,Yes,,
account.loan_data.interest_rates[].interest_rate_data.tax_type,"O tipo de imposto sobre a taxa de juros. Retornamos um dos seguintes valores:

  - `NOMINAL`
  - `EFFECTIVE`
  
  > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",NOMINAL,string,,Yes,No,"NOMINAL, EFFECTIVE",
account.loan_data.interest_rates[].interest_rate_data.rate_type,"O tipo de taxa de juros. Retornamos um dos seguintes valores:

  - `SIMPLE`
  - `COMPOUND`

  > **Non-nullable:** Um valor deve ser retornado pela rede de open finance do Brasil.",SIMPLE,string,,Yes,No,"SIMPLE, COMPOUND",
account.loan_data.interest_rates[].interest_rate_data.type,"O período em que o juro é aplicado ao empréstimo.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",MONTHLY,string,,No,No,"MONTHLY, YEARLY",
account.loan_data.interest_rates[].interest_rate_data.calculation_base,"O cálculo base para a taxa de juros.

> **Non-nullable:** Um valor deve ser retornado pela rede de open finance do Brasil.",30/360,string,,Yes,No,,^[0-9]{2}\/[0-9]{3}$
account.loan_data.interest_rates[].interest_rate_data.reference_index_type,"A taxa de índice de referência. Retornamos um dos seguintes valores:

  - `WITHOUT_INDEX_TYPE`
  - `PRE_FIXED`
  - `POST_FIXED`
  - `FLOATING`
  - `INDEXED_PRICE`
  - `RURAL_CREDIT`
  - `OTHER_INDEX`

  > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",FLOATING,string,,Yes,No,"WITHOUT_INDEX_TYPE, PRE_FIXED, POST_FIXED, FLOATING, INDEXED_PRICE, RURAL_CREDIT, OTHER_INDEX",
account.loan_data.interest_rates[].interest_rate_data.reference_index_subtype,O subtipo da taxa de índice de referência.,TR_TBF,string,,Yes,Yes,,
account.loan_data.interest_rates[].interest_rate_data.reference_index_info,Informações adicionais sobre a taxa de índice de referência.,Additional information,string,,Yes,Yes,,"^[\w\W\s]{0,140}$"
account.loan_data.interest_rates[].interest_rate_data.pre_fixed_rate,"A taxa de juros com percentual prefixado.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",0.062,number,float,Yes,No,,^[01]\.\d{6}$
account.loan_data.interest_rates[].interest_rate_data.post_fixed_rate,"A taxa de juros com percentual pós-fixado.

> **Non-nullable:** Um valor deve ser retornado pela rede de open finance do Brasil.",0.062,number,float,Yes,No,,^[01]\.\d{6}$
account.loan_data.interest_rates[].interest_rate_data.additional_info,Informações adicionais sobre a taxa de juros.,Additional information,string,,Yes,Yes,,[\w\W\s]*
account.loan_data.fees,Detalhamento das taxas aplicadas ao empréstimo.,,array,,Yes,Yes,,
account.loan_data.fees[].type,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,"OPERATION_FEE, INSURANCE_FEE, OTHERS, None",
account.loan_data.fees[].value,O valor total da taxa. Mesma moeda do empréstimo.,5.6,number,float,Yes,Yes,,"^\d{1,15}\.\d{2,4}$"
account.loan_data.fees[].name,"O nome da taxa.

 > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `fees` estiver disponível.",Renovação de cadastro,string,,Yes,No,,"^[\w\W\s]{0,140}$"
account.loan_data.fees[].code,"O código de tarifa.

 > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `fees` estiver disponível.",CADASTRO,string,,Yes,No,,"^[\w\W\s]{0,140}$"
account.loan_data.fees[].fee_charge_type,"Indica o tipo de cobrança. Retornamos um dos seguintes valores:

  - `SINGLE`
  - `PER_INSTALLMENT`

   > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `fees` estiver disponível.",SINGLE,string,,Yes,No,"SINGLE, PER_INSTALLMENT",
account.loan_data.fees[].fee_charge,"Método de cobrança, conforme acordado com a instituição. Retornamos um dos seguintes valores:

  - `MINIMUM`
  - `MAXIMUM`
  - `FIXED`
  - `PERCENTAGE`

   > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `fees` estiver disponível.",FIXED,string,,Yes,No,"MINIMUM, MAXIMUM, FIXED, PERCENTAGE",
account.loan_data.fees[].rate,A taxa percentual da tarifa. Necessária quando `fee_charge` está definido como `PERCENTAGE`.,0.062,number,float,Yes,Yes,,^[01]\.\d{6}$
account.loan_data.contracted_charges,"Parece que você não forneceu nenhum texto para tradução. Por favor, envie o texto que deseja que eu traduza do inglês para o português (Brasil).",,array,,No,Yes,,
account.loan_data.contracted_charges[].type,"O tipo de cobrança contratada. Retornamos um dos seguintes valores:

  - `LATE_PAYMENT_INTEREST_FEE`
  - `LATE_PAYMENT_PENALTY_FEE`
  - `DEFAULT_INTEREST_FEE`
  - `LOAN_CONTRACT_TAX`
  - `LATE_PAYMENT_TAX`
  - `NO_CHARGE`
  - `OTHER`

  > **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `contracted_charges` estiver disponível.",LATE_PAYMENT_INTEREST_FEE,string,,No,No,"LATE_PAYMENT_INTEREST_FEE, LATE_PAYMENT_PENALTY_FEE, DEFAULT_INTEREST_FEE, LOAN_CONTRACT_TAX, LATE_PAYMENT_TAX, NO_CHARGE, OTHER",
account.loan_data.contracted_charges[].info,Informações adicionais sobre a cobrança contratada.,Late fee,string,,No,Yes,,"^[\w\W\s]{0,140}$"
account.loan_data.contracted_charges[].rate,"A taxa percentual da cobrança, calculada com base no valor do empréstimo.",0.062,number,float,No,Yes,,^[01]\.\d{6}$
account.loan_data.collaterals,Detalhes sobre quaisquer garantias de empréstimo que o indivíduo ou empresa forneceu.,,array,,Yes,Yes,,
account.loan_data.collaterals[].type,"O tipo de garantia, conforme definido pela instituição.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `collaterals` estiver disponível.",OPERACOES_GARANTIDAS_PELO_GOVERNO,string,,Yes,No,,
account.loan_data.collaterals[].subtype,"O subtipo da garantia, conforme definido pela instituição.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `collaterals` estiver disponível.",CCR_CONVENIO_CREDITOS_RECIPROCOS,string,,Yes,No,,
account.loan_data.collaterals[].currency,"O código de moeda de três letras (ISO-4217).

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `collaterals` estiver disponível.",BRL,string,,Yes,No,,^[A-Z]{3}$
account.loan_data.collaterals[].amount,"O valor total da fatura.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil se o campo `collaterals` estiver disponível.",45391.89,number,float,Yes,No,,"^\d{1,15}\.\d{2,4}$"
account.loan_data.balloon_payments,"Informações detalhadas sobre quaisquer pagamentos de balloon para o empréstimo, se aplicável.",,array,,Yes,Yes,,
account.loan_data.balloon_payments[].due_date,"A data em que o pagamento do balloon deve ser efetuado, no formato `YYYY-MM-DD`.",2021-09-06,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
account.loan_data.balloon_payments[].currency,O código de moeda de três letras (ISO-4217).,BRL,string,,Yes,Yes,,^[A-Z]{3}$
account.loan_data.balloon_payments[].amount,O valor total do pagamento final.,45391.89,number,float,Yes,Yes,,"^\d{1,15}\.\d{2,4}$"
account.loan_data.installments_contract_term_frequency,"A frequência dos pagamentos parcelados contratados, conforme definido quando o contrato foi assinado pela primeira vez. Retornamos um dos seguintes:

  - `DAY`
  - `WEEK`
  - `MONTH`
  - `YEAR`
  - `NO_DEADLINE_REMAINING`
  - `null`",MONTH,string,,Yes,Yes,"DAY, WEEK, MONTH, YEAR, NO_DEADLINE_REMAINING, None",
account.loan_data.installment_frequency,"A frequência com que as parcelas são pagas. Retornamos um dos seguintes valores:

  - `IRREGULAR`
  - `WEEKLY`
  - `FORTNIGHTLY`
  - `MONTHLY`
  - `BIMONTHLY`
  - `QUARTERLY`
  - `BIANNUALLY`
  - `ANNUALLY`
  - `OTHER`

  > **Non-nullable:** Um valor deve ser retornado pela rede de open finance do Brasil.",MONTHLY,string,,Yes,No,"IRREGULAR, WEEKLY, FORTNIGHTLY, MONTHLY, BIMONTHLY, QUARTERLY, BIANNUALLY, ANNUALLY, OTHER",
account.loan_data.installment_frequency_info,Informações adicionais sobre o `installment_frequency`.,Both the term and requency are the same.,string,,Yes,Yes,,"^[\w\W\s]{0,99}$$"
account.loan_data.first_installment_due_date,"A data em que a primeira parcela do empréstimo deve ser paga, no formato `YYYY-MM-DD`.",2020-03-01,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
account.loan_data.number_of_installments_total,O número total de parcelas necessárias para quitar o empréstimo.,60,integer,int32,Yes,Yes,,
account.loan_data.number_of_installments_outstanding,O número de parcelas restantes a pagar.,48,integer,int32,Yes,Yes,,
account.loan_data.number_of_installments_paid,O número de parcelas já pagas.,32,integer,int32,Yes,Yes,,
account.loan_data.number_of_installments_past_due,O número de parcelas que estão em atraso.,2,integer,int32,Yes,Yes,,
account.loan_data.disbursement_dates,Um array de datas em que o empréstimo foi desembolsado.,,array,,Yes,Yes,,
account.loan_data.settlement_date,"A data em que o empréstimo foi liquidado, no formato `YYYY-MM-DD`.",2021-09-23,string,,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
account.loan_data.contract_start_date,"A data em que o contrato de empréstimo foi assinado, no formato `YYYY-MM-DD`.

> **Não anulável:** Um valor deve ser retornado pela rede de open finance do Brasil.",2020-03-01,string,date,Yes,No,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
account.loan_data.contract_end_date,"A data em que se espera que o empréstimo seja concluído, no formato `YYYY-MM-DD`.",2027-10-01,string,date,Yes,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
account.loan_data.contract_remaining_frequency,"A frequência dos pagamentos das parcelas restantes contratadas, conforme definido quando o contrato foi assinado pela primeira vez. Retornamos um dos seguintes valores:
- `DAY`
- `WEEK`
- `MONTH`
- `YEAR`
- `NO_DEADLINE_REMAINING`
- `null`",MONTH,string,,Yes,Yes,"DAY, WEEK, MONTH, YEAR, NO_DEADLINE_REMAINING, None",
account.loan_data.contract_remaining_total,O número total de parcelas restantes no empréstimo.,20,integer,int32,Yes,Yes,,
account.loan_data.amortization_schedule,"O cronograma de amortização do empréstimo.

> **Non-nullable:** Um valor deve ser retornado pela rede de open finance do Brasil.",SEM_SISTEMA_AMORTIZACAO,string,,Yes,No,,
account.loan_data.amortization_schedule_info,Informações adicionais sobre o `amortization_schedule`.,No need for a schedule.,string,,Yes,Yes,,[\w\W\s]*
account.loan_data.consignee_id,O ID do consignatário do empréstimo.,60500998000135,string,,Yes,Yes,,^\d{14}$
account.loan_data.contract_number,"O número do contrato do empréstimo, conforme fornecido pela instituição.",1324926521496,string,,Yes,Yes,,"^\d{1,100}$"
account.loan_data.monthly_payment,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,float,Yes,Yes,,
account.loan_data.principal,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,float,Yes,Yes,,
account.loan_data.payment_day,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,,
account.loan_data.outstanding_principal,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,float,Yes,Yes,,
account.loan_data.credit_limit,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,,Yes,Yes,,
account.loan_data.last_period_balance,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,,Yes,Yes,,
account.loan_data.interest_rate,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,,Yes,Yes,,
account.loan_data.limit_day,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,,
account.loan_data.cutting_day,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,,
account.loan_data.cutting_date,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,,
account.loan_data.last_payment_date,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,,
account.loan_data.no_interest_payment,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,number,,Yes,Yes,,
account.funds_data,**Nota:** Este campo não se aplica ao OF Brasil e retornará null.,,string,,Yes,Yes,,
internal_identification,O identificador interno da instituição para a fatura.,92792126019929279212650822221989319252576,string,,No,Yes,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
bill_name,"O título da fatura mensal do cartão de crédito à qual a transação pertence. O formato do valor retornado é específico da instituição, no entanto, alguns exemplos comuns são:

- diciembre-2021
- dec-2021
- dec-21

> **Nota**: Este campo é retornado apenas para faturas 'fechadas' (o que significa que o período de faturamento terminou e a fatura foi emitida). Se o período de faturamento ainda estiver em andamento, retornamos `null`.",apr-2020,string,,No,Yes,,
due_date,"A data em que a fatura deve ser paga, no formato `YYYY-MM-DD`.",2021-09-06,string,date,No,Yes,,^(\d{4})-(1[0-2]|0?[1-9])-(3[01]|[12][0-9]|0?[1-9])$
currency,O código de moeda de três letras (ISO-4217).,BRL,string,,No,Yes,,^[A-Z]{3}$
total_amount,O valor total da conta.,45391.89,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
minimum_amount,O valor mínimo a pagar.,391.89,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
is_installment,Boolean para indicar se esta fatura pode ser paga em parcelas.,False,boolean,,No,Yes,,
finance_charges,,,array,,No,No,,
finance_charges[].type,"O tipo de encargo financeiro aplicado à fatura. Retornamos um dos seguintes valores:

  - `LATE_PAYMENT_INTEREST`
  - `LATE_FEE`
  - `ARREARS_INTEREST`
  - `IOF`
  - `NO_CHARGE`
  - `OTHER`
  - `null`",LATE_PAYMENT_INTEREST,string,,No,Yes,"LATE_PAYMENT_INTEREST, LATE_FEE, ARREARS_INTEREST, IOF, NO_CHARGE, OTHER, None",
finance_charges[].additional_info,Informações adicionais sobre a cobrança financeira.,"Paid 15 days late, fee applied.",string,,No,Yes,,[\w\W\s]*
finance_charges[].currency,O código de moeda de três letras (ISO-4217).,BRL,string,,No,Yes,,^[A-Z]{3}$
finance_charges[].amount,O valor do encargo financeiro.,91.89,number,float,No,Yes,,"^\d{1,15}\.\d{2,4}$"
payments,,,array,,No,No,,
